ori.src,tok.ori.src,mut.src,tok.mut.src,mutkind,mutkind_word,tag,mut_align,ref,poly_word,corpus,ori.tgt,mut.tgt,tok.ori.tgt,tok.mut.tgt,ori.alignment,mut.alignment,ori.sc_id,ori.tgt_sense,mut.sc_id,mut.tgt_sense,unfair,ori.right,mut.right,sc_id
"Provide lead to her and she will build with lead.
",Provide lead to her and she will build with lead . ,"Provide lead to him and he will build with lead.
",Provide lead to him and he will build with lead . ,female,"[('her', 3), ('she', 5)]",MUTATED,"0-0,1-1,2-2,3-3,4-4,5-5,6-6,7-7,8-8,9-9,10-10,11-11","提供铅给你的本性,就会用铅去建造.
",lead-1,cwmt,为她提供线索，她将用铅建造。,提供铅给他，他会用铅建造。,为 她 提 供 线 索 ， 她 将 用 铅 建 造 。,提 供 铅 给 他 ， 他 会 用 铅 建 造 。,"0-2 0-3 1-4 1-5 2-3 3-7 4-6 5-7 6-8 7-11 7-12 8-9 9-10
","0-0 0-1 0-3 1-2 2-3 3-4 3-6 4-5 5-6 6-7 7-10 7-11 8-8 9-9
",10,"[('线', 4), ('索', 5)]",0,"[('铅', 2)]",1,0,1,0
"I offered her a job in exchange for the name of the mole.
",I offered her a job in exchange for the name of the mole . ,"I offered him a job in exchange for the name of the mole.
",I offered him a job in exchange for the name of the mole . ,female,"[('her', 2)]",MUTATED,"0-0,1-1,2-2,3-3,4-4,5-5,6-6,7-7,8-8,9-9,10-10,11-11,12-12,13-13,14-14","我用工作跟她交换间谍的名字
",mole-12,os18,我为她提供了一份工作，以换取痣的名字。,我向他提供了一份工作，以换取鼹鼠的名字。,我 为 她 提 供 了 一 份 工 作 ， 以 换 取 痣 的 名 字 。,我 向 他 提 供 了 一 份 工 作 ， 以 换 取 鼹 鼠 的 名 字 。,"0-0 1-3 1-4 2-2 3-6 4-7 4-8 4-9 5-8 6-11 6-12 6-13 7-12 8-13 9-16 9-17 10-15 11-15 12-14
","0-0 1-1 1-3 1-4 2-2 3-6 4-7 4-8 4-9 5-8 6-11 6-12 6-13 7-12 8-13 9-17 9-18 10-16 11-16 12-14 12-15
",1,"[('痣', 14)]",3,"[('鼹', 14), ('鼠', 15)]",1,0,0,7
"On cylinder seals one sees Ea sitting on a thrown with water streams out of his shoulders.
",On cylinder seals one sees Ea sitting on a thrown with water streams out of his shoulders . ,"On cylinder seals one sees Ea sitting on a thrown with water streams out of her shoulders.
",On cylinder seals one sees Ea sitting on a thrown with water streams out of her shoulders . ,male,"[('his', 15)]",MUTATED,"0-0,1-1,2-2,3-3,4-4,5-5,6-6,7-7,8-8,9-9,10-10,11-11,12-12,13-13,14-14,15-15,16-16,17-17,18-18","他摇摇头,仿佛要清醒一下头脑似的.
",seal-2,cwmt,在圆筒形密封件上，人们看到 Ea 坐在一个抛掷物上，水从他的肩膀流出。,在圆筒形海豹上，人们看到 Ea 坐在投掷物上，水流从她的肩膀流出。,在 圆 筒 形 密 封 件 上 ， 人 们 看 到 Ea 坐 在 一 个 抛 掷 物 上 ， 水 从 他 的 肩 膀 流 出 。,在 圆 筒 形 海 豹 上 ， 人 们 看 到 Ea 坐 在 投 掷 物 上 ， 水 流 从 她 的 肩 膀 流 出 。,"0-0 1-1 1-2 1-3 2-4 2-5 2-6 3-6 4-11 4-12 5-13 6-14 7-21 8-17 9-18 9-19 11-23 12-29 13-30 14-26 15-25 16-27 16-28
","0-0 1-1 1-2 1-3 2-4 2-5 3-8 4-10 4-11 5-12 6-13 7-18 9-15 9-16 11-20 12-21 12-27 13-22 13-28 14-24 15-23 16-25 16-26
",1,"[('密', 4), ('封', 5), ('件', 6)]",4,"[('海', 4), ('豹', 5)]",1,1,0,1
"With respect to those departmental capital authorities which submitted data, 275 of the 659 filled posts are held by women, equivalent to 42 per cent;
","With respect to those departmental capital authorities which submitted data , 275 of the 659 filled posts are held by women , equivalent to 42 per cent ; ","With respect to those departmental capital authorities which submitted data, 275 of the 659 filled posts are held by men, equivalent to 42 per cent;
","With respect to those departmental capital authorities which submitted data , 275 of the 659 filled posts are held by men , equivalent to 42 per cent ; ",female,"[('women', 20)]",MUTATED,"0-0,1-1,2-2,3-3,4-4,5-5,6-6,7-7,8-8,9-9,10-10,11-11,12-12,13-13,14-14,15-15,16-16,17-17,18-18,19-19,20-20,21-21,22-22,23-23,24-24,25-25,26-26,27-27,28-28","在提交了信息的省府中，职位总数为659个，其中275个由女性职位，占到42%；
",capital-5,UNv1,在提交数据的省级资本管理部门中，659 个填补职位中有 275 个由女性担任，占 42%；,在提交数据的省级首都机关中，659 个填补职位中有 275 个由男性担任，占 42%；,在 提 交 数 据 的 省 级 资 本 管 理 部 门 中 ， 659 个 填 补 职 位 中 有 275 个 由 女 性 担 任 ， 占 42 % ；,在 提 交 数 据 的 省 级 首 都 机 关 中 ， 659 个 填 补 职 位 中 有 275 个 由 男 性 担 任 ， 占 42 % ；,"0-23 3-5 4-6 5-8 5-9 6-10 7-14 8-1 8-2 9-3 9-4 10-24 13-16 14-18 14-19 15-20 15-21 16-0 18-26 19-27 19-28 20-28 21-30 22-33 23-34 24-35
","0-21 3-5 4-6 5-8 5-9 6-10 6-11 7-12 8-1 8-2 9-3 9-4 10-22 12-20 13-14 14-16 14-17 15-18 15-19 16-0 18-24 19-25 19-26 20-26 21-28 22-31 23-32 24-33
",0,"[('资', 8), ('本', 9)]",3,"[('首', 8), ('都', 9)]",1,0,1,3
"His pitch fell short and his hat landed on the floor.
",His pitch fell short and his hat landed on the floor . ,"Her pitch fell short and her hat landed on the floor.
",Her pitch fell short and her hat landed on the floor . ,male,"[('his', 0), ('his', 5)]",MUTATED,"0-0,1-1,2-2,3-3,4-4,5-5,6-6,7-7,8-8,9-9,10-10,11-11,12-12","他的投抛用力不够,且帽子落在了地板上.
",pitch-1,cwmt,他的投球失败了，他的帽子落在了地板上。,她的音调不高，帽子掉在了地板上。,他 的 投 球 失 败 了 ， 他 的 帽 子 落 在 了 地 板 上 。,她 的 音 调 不 高 ， 帽 子 掉 在 了 地 板 上 。,"0-0 0-1 1-2 1-3 2-4 2-5 2-6 3-6 4-7 5-8 6-10 6-11 7-12 8-13 9-17 10-15 10-16 10-18
","0-1 1-2 1-3 2-9 3-5 4-6 5-0 6-7 6-8 7-9 8-10 9-14 10-12 10-13 10-15
",10,"[('投', 2), ('球', 3)]",8,"[('音', 2), ('调', 3)]",1,1,0,3
"I will need a mystical tether to access her spirit, something of significance.
","I will need a mystical tether to access her spirit , something of significance . ","I will need a mystical tether to access him spirit, something of significance.
","I will need a mystical tether to access him spirit , something of significance . ",female,"[('her', 8)]",MUTATED,"0-0,1-1,2-2,3-3,4-4,5-5,6-6,7-7,8-8,9-9,10-10,11-11,12-12,13-13,14-14,15-15","我需要一个神秘的纽带 去进入她的灵魂 某件意义重大的东西
",spirit-9,os18,我需要一条神秘的绳索来接触她的灵魂，这很重要。,我需要一条神秘的绳索来接触他的精神，这很重要。,我 需 要 一 条 神 秘 的 绳 索 来 接 触 她 的 灵 魂 ， 这 很 重 要 。,我 需 要 一 条 神 秘 的 绳 索 来 接 触 他 的 精 神 ， 这 很 重 要 。,"0-0 1-2 2-1 3-3 4-5 4-6 5-4 5-8 5-9 6-10 6-11 7-12 8-13 9-15 9-16 9-17 10-20 11-7 12-22
","0-0 1-2 2-1 3-3 4-5 4-6 5-4 5-8 5-9 6-10 6-11 7-12 8-13 9-15 10-20 11-7 12-22
",2,"[('灵', 15), ('魂', 16), ('，', 17)]",3,"[('精', 15)]",1,1,0,2
"Just now I said you would be a club-girl forever. I don't think it will be true
",Just now I said you would be a club - girl forever . I do n't think it will be true ,"Just now I said you would be a club-boy forever. I don't think it will be true
",Just now I said you would be a club - boy forever . I do n't think it will be true ,female,"[('girl', 10)]",MUTATED,"0-0,1-1,2-2,3-3,4-4,5-5,6-6,7-7,8-8,9-9,10-10,11-11,12-12,13-13,14-14,15-15,16-16,17-17,18-18,19-19,20-20,21-21","我頭先話你做死一世CLUB女,我諗都唔會
",club-8,os18,刚才我说过你会永远做夜店女郎。我不认为这是真的,刚才我说你会永远是个俱乐部男孩。我不认为这是真的,刚 才 我 说 过 你 会 永 远 做 夜 店 女 郎 。 我 不 认 为 这 是 真 的,刚 才 我 说 你 会 永 远 是 个 俱 乐 部 男 孩 。 我 不 认 为 这 是 真 的,"0-0 1-0 2-2 3-1 3-3 3-4 4-5 5-6 6-6 7-12 8-9 8-10 8-11 8-12 8-13 9-7 9-8 9-14 10-15 11-16 12-17 12-18 13-19 14-6 15-20 16-21 16-22
","0-0 1-0 2-2 3-1 3-3 4-4 5-5 6-5 7-9 8-10 8-11 8-12 8-13 8-14 9-6 9-7 9-15 10-16 11-17 12-18 12-19 13-20 14-5 15-21 16-22 16-23
",0,"[('做', 9), ('夜', 10), ('店', 11), ('女', 12), ('郎', 13)]",2,"[('俱', 10), ('乐', 11), ('部', 12), ('男', 13), ('孩', 14)]",1,1,0,0
"A big daddy mole will appear in the center, and you'll have to jog in place as fast as you can to beat him down.
","A big daddy mole will appear in the center , and you 'll have to jog in place as fast as you can to beat him down . ","A big mommy mole will appear in the center, and you'll have to jog in place as fast as you can to beat her down.
","A big mommy mole will appear in the center , and you 'll have to jog in place as fast as you can to beat her down . ",male,"[('daddy', 2), ('him', 25)]",MUTATED,"0-0,1-1,2-2,3-3,4-4,5-5,6-6,7-7,8-8,9-9,10-10,11-11,12-12,13-13,14-14,15-15,16-16,17-17,18-18,19-19,20-20,21-21,22-22,23-23,24-24,25-25,26-26,27-27,28-28","不过有的时候中间会有一个大地鼠出现，而你可能需要在中间不停的踏步才能把它踩下去。
",mole-3,cwmt,一个大鼹鼠老爹会出现在中间，你必须尽可能快地慢跑才能击败他。,一个大的妈妈痣会出现在中间，你必须尽可能快地慢跑才能击败她。,一 个 大 鼹 鼠 老 爹 会 出 现 在 中 间 ， 你 必 须 尽 可 能 快 地 慢 跑 才 能 击 败 他 。,一 个 大 的 妈 妈 痣 会 出 现 在 中 间 ， 你 必 须 尽 可 能 快 地 慢 跑 才 能 击 败 她 。,"0-0 0-1 1-2 2-5 2-6 3-3 3-4 4-7 5-8 5-9 6-10 7-11 8-11 9-12 11-15 11-16 12-16 13-22 13-23 15-21 16-17 17-20 19-14 20-25 22-26 22-27 23-28 24-29
","0-0 0-1 1-2 2-4 2-5 3-6 4-7 5-8 5-9 6-10 7-11 8-11 9-12 11-15 11-16 12-16 13-22 13-23 15-21 16-17 17-20 19-14 20-25 22-26 22-27 23-28 24-29
",3,"[('鼹', 3), ('鼠', 4)]",1,"[('痣', 6)]",1,1,0,3
"Whoever the mole is, he goes by the name of Job.
","Whoever the mole is , he goes by the name of Job . ","Whoever the mole is, she goes by the name of Job.
","Whoever the mole is , she goes by the name of Job . ",male,"[('he', 5)]",MUTATED,"0-0,1-1,2-2,3-3,4-4,5-5,6-6,7-7,8-8,9-9,10-10,11-11,12-12,13-13","不管叛徒是谁... 我觉得应该从行动的名称查起
",mole-2,os18,不管那个鼹鼠是谁，他都叫约伯。,不管那个痣是谁，她都叫约伯。,不 管 那 个 鼹 鼠 是 谁 ， 他 都 叫 约 伯 。,不 管 那 个 痣 是 谁 ， 她 都 叫 约 伯 。,"0-0 0-1 1-2 1-3 2-4 2-5 3-6 3-8 4-9 5-7 6-11 7-10 8-11 9-12 10-13 10-14
","0-0 0-1 1-2 1-3 2-4 3-5 3-7 4-8 5-9 6-10 7-9 8-10 9-11 10-12 10-13
",3,"[('鼹', 4), ('鼠', 5)]",1,"[('痣', 4)]",1,0,0,7
"And he carried me away in the spirit to a great and high mountain, and shewed me that great city, the holy Jerusalem, descending out of heaven from God.
","And he carried me away in the spirit to a great and high mountain , and shewed me that great city , the holy Jerusalem , descending out of heaven from God . ","And she carried me away in the spirit to a great and high mountain, and shewed me that great city, the holy Jerusalem, descending out of heaven from God.
","And she carried me away in the spirit to a great and high mountain , and shewed me that great city , the holy Jerusalem , descending out of heaven from God . ",male,"[('he', 1)]",MUTATED,"0-0,1-1,2-2,3-3,4-4,5-5,6-6,7-7,8-8,9-9,10-10,11-11,12-12,13-13,14-14,15-15,16-16,17-17,18-18,19-19,20-20,21-21,22-22,23-23,24-24,25-25,26-26,27-27,28-28,29-29,30-30,31-31,32-32,33-33","显性基因就是指能够通过对已有基因的一个副本产生一个含内部编码的可遗传的物理表现的基因。
",spirit-7,cwmt,他在灵里把我带到一座又大又高的山上，向我展示那座伟大的城市，圣洁的耶路撒冷，从上帝那里从天而降。,她带着我的精神，把我带到一座又高又大的山上，向我展示了那座伟大的城市，圣洁的耶路撒冷，从上帝那里从天而降。,他 在 灵 里 把 我 带 到 一 座 又 大 又 高 的 山 上 ， 向 我 展 示 那 座 伟 大 的 城 市 ， 圣 洁 的 耶 路 撒 冷 ， 从 上 帝 那 里 从 天 而 降 。,她 带 着 我 的 精 神 ， 把 我 带 到 一 座 又 高 又 大 的 山 上 ， 向 我 展 示 了 那 座 伟 大 的 城 市 ， 圣 洁 的 耶 路 撒 冷 ， 从 上 帝 那 里 从 天 而 降 。,"0-0 1-0 2-4 2-6 3-5 4-6 5-3 6-9 7-2 8-7 9-8 10-11 11-10 11-12 12-13 13-23 16-19 17-21 17-22 18-24 18-25 19-27 19-28 21-30 21-31 22-33 22-34 22-35 22-36 23-46 25-45 26-44 27-38 27-43 28-39 28-40
","0-50 1-0 2-1 2-2 2-8 2-10 3-3 3-9 4-8 5-47 6-13 7-5 7-6 8-11 9-12 10-17 11-14 11-16 12-15 13-28 16-23 17-27 18-29 18-30 19-32 19-33 21-35 21-36 22-38 22-39 22-40 22-41 23-51 26-49 27-43 27-48 28-44 28-45
",2,"[('灵', 2)]",3,"[('精', 5), ('神', 6)]",1,1,0,2
"His spirit will find its way to the halls of your fathers.
",His spirit will find its way to the halls of your fathers . ,"Her spirit will find its way to the halls of your mothers.
",Her spirit will find its way to the halls of your mothers . ,male,"[('his', 0), ('fathers', 11)]",MUTATED,"0-0,1-1,2-2,3-3,4-4,5-5,6-6,7-7,8-8,9-9,10-10,11-11,12-12,13-13","死后也将与你的先王同在
",spirit-1,os18,他的精神会找到通往你父亲的殿堂的路。,她的灵魂会进入你母亲的殿堂。,他 的 精 神 会 找 到 通 往 你 父 亲 的 殿 堂 的 路 。,她 的 灵 魂 会 进 入 你 母 亲 的 殿 堂 。,"0-0 0-1 1-2 1-3 2-4 3-5 3-6 4-8 5-8 6-8 7-12 8-13 8-14 9-15 10-9 11-10 11-11
","0-0 0-1 1-2 1-3 2-4 3-4 4-6 5-6 6-6 7-5 7-6 8-11 8-12 9-10 10-7 11-8 11-9
",3,"[('精', 2), ('神', 3)]",2,"[('灵', 2), ('魂', 3)]",1,0,1,2
"The only lead we have left is this man who I clocked in Atlanta.
",The only lead we have left is this man who I clocked in Atlanta . ,"The only lead we have left is this woman who I clocked in Atlanta.
",The only lead we have left is this woman who I clocked in Atlanta . ,male,"[('man', 8)]",MUTATED,"0-0,1-1,2-2,3-3,4-4,5-5,6-6,7-7,8-8,9-9,10-10,11-11,12-12,13-13,14-14,15-15","剩下唯一線索就是 我在亞特蘭大看見的這人
",lead-2,os18,我们剩下的唯一领先者就是我在亚特兰大打卡的那个人。,我们剩下的唯一线索就是我在亚特兰大打卡的那个女人。,我 们 剩 下 的 唯 一 领 先 者 就 是 我 在 亚 特 兰 大 打 卡 的 那 个 人 。,我 们 剩 下 的 唯 一 线 索 就 是 我 在 亚 特 兰 大 打 卡 的 那 个 女 人 。,"0-5 1-5 1-6 2-7 2-8 3-1 4-2 5-2 5-3 6-10 6-11 7-11 7-22 8-23 9-23 10-12 11-18 11-19 12-13 13-24
","0-5 1-5 1-6 2-7 2-8 3-1 4-2 5-2 5-3 6-9 6-10 7-21 8-22 8-23 9-23 10-11 11-17 11-18 12-23 13-24
",4,"[('领', 7), ('先', 8)]",10,"[('线', 7), ('索', 8)]",1,0,1,10
"The letter stand for the word adulterate in the novel Scarlet Letter, which the heroin have on her breast.
","The letter stand for the word adulterate in the novel Scarlet Letter , which the heroin have on her breast . ","The letter stand for the word adulterate in the novel Scarlet Letter, which the heroin have on him breast.
","The letter stand for the word adulterate in the novel Scarlet Letter , which the heroin have on him breast . ",female,"[('her', 18)]",MUTATED,"0-0,1-1,2-2,3-3,4-4,5-5,6-6,7-7,8-8,9-9,10-10,11-11,12-12,13-13,14-14,15-15,16-16,17-17,18-18,19-19,20-20,21-21","④ 替代表“A”“”“”小说《红字》中女主角胸前挂的字母 “A” 代表通奸的意思。
",letter-1,cwmt,这封信代表小说《红字》中的“掺假”一词，海洛因胸前有这个词。,这个字母代表小说《红字》中的“掺假”一词，海洛因胸前有这个词。,这 封 信 代 表 小 说 《 红 字 》 中 的 “ 掺 假 ” 一 词 ， 海 洛 因 胸 前 有 这 个 词 。,这 个 字 母 代 表 小 说 《 红 字 》 中 的 “ 掺 假 ” 一 词 ， 海 洛 因 胸 前 有 这 个 词 。,"0-0 1-1 1-2 2-3 2-4 3-3 5-27 6-7 7-11 9-5 9-6 10-8 11-13 11-14 11-15 11-16 11-18 12-19 13-20 14-21 14-22 15-25 17-23 18-23 18-24
","0-0 1-2 1-3 2-4 3-4 4-8 5-1 6-5 7-12 9-6 9-7 10-9 11-14 11-15 11-16 11-17 11-19 12-20 13-21 14-22 14-23 15-26 18-24 18-25
",0,"[('封', 1), ('信', 2)]",2,"[('字', 2), ('母', 3)]",1,0,1,2
"Male subjects, premature ejaculation, hardness is not enough.
","Male subjects , premature ejaculation , hardness is not enough . ","Female subjects, premature ejaculation, hardness is not enough.
","Female subjects , premature ejaculation , hardness is not enough . ",male,"[('male', 0)]",MUTATED,"0-0,1-1,2-2,3-3,4-4,5-5,6-6,7-7,8-8,9-9,10-10,11-11","当玩游戏时，我们享受我们所做的事。
",subject-1,cwmt,男性受试者，早泄，硬度不够。,女科，早泄，硬度不够。,男 性 受 试 者 ， 早 泄 ， 硬 度 不 够 。,女 科 ， 早 泄 ， 硬 度 不 够 。,"0-0 0-1 1-2 1-3 1-4 2-6 3-5 3-7 3-8 4-9 4-10 5-10 6-11 7-12 7-13
","0-0 1-1 2-3 3-2 3-4 3-5 4-6 4-7 5-7 6-8 7-9 7-10
",6,"[('受', 2), ('试', 3), ('者', 4)]",5,"[('科', 1)]",1,1,0,4
"These iron bars won't keep the man I love locked away from me.
",These iron bars wo n't keep the man I love locked away from me . ,"These iron bars won't keep the woman I love locked away from me.
",These iron bars wo n't keep the woman I love locked away from me . ,male,"[('man', 7)]",MUTATED,"0-0,1-1,2-2,3-3,4-4,5-5,6-6,7-7,8-8,9-9,10-10,11-11,12-12,13-13,14-14,15-15","这些铁栏杆锁不住也隔不开我爱的男人
",bar-2,os18,这些铁栏杆不会让我爱的人远离我。,这些铁条不会让我爱的女人远离我。,这 些 铁 栏 杆 不 会 让 我 爱 的 人 远 离 我 。,这 些 铁 条 不 会 让 我 爱 的 女 人 远 离 我 。,"0-0 0-1 1-2 2-3 2-4 3-5 3-6 4-7 6-11 7-8 8-9 9-12 10-12 10-13 11-12 12-15
","0-0 0-1 1-2 2-2 2-3 3-4 3-5 4-6 5-9 6-10 6-11 7-7 8-8 9-12 10-12 10-13 11-12 12-15
",18,"[('栏', 3), ('杆', 4)]",3,"[('铁', 2), ('条', 3)]",1,1,0,18
"Otherwise if you bless in the spirit only, how will the one who fills the place of the ungifted say the ""Amen"" at your giving of thanks, since he does not know what you are saying?
","Otherwise if you bless in the spirit only , how will the one who fills the place of the ungifted say the "" Amen "" at your giving of thanks , since he does not know what you are saying ? ","Otherwise if you bless in the spirit only, how will the one who fills the place of the ungifted say the ""Amen"" at your giving of thanks, since she does not know what you are saying?
","Otherwise if you bless in the spirit only , how will the one who fills the place of the ungifted say the "" Amen "" at your giving of thanks , since she does not know what you are saying ? ",male,"[('he', 32)]",MUTATED,"0-0,1-1,2-2,3-3,4-4,5-5,6-6,7-7,8-8,9-9,10-10,11-11,12-12,13-13,14-14,15-15,16-16,17-17,18-18,19-19,20-20,21-21,22-22,23-23,24-24,25-25,26-26,27-27,28-28,29-29,30-30,31-31,32-32,33-33,34-34,35-35,36-36,37-37,38-38,39-39,40-40,41-41","林前6不然、你用灵祝谢、那在座不通方言的人、既然不明白你的话、怎能在你感谢的时候说阿们呢。
",spirit-6,cwmt,否则，如果你只在灵里祝福，那代替无恩者的人怎么会在你感谢时说“阿们”，因为他不知道你在说什么？,否则，如果你只在精神上祝福，那么在你感谢的时候，代替没有恩赐的人怎么会说“阿门”，因为她不知道你在说什么？,否 则 ， 如 果 你 只 在 灵 里 祝 福 ， 那 代 替 无 恩 者 的 人 怎 么 会 在 你 感 谢 时 说 “ 阿 们 ” ， 因 为 他 不 知 道 你 在 说 什 么 ？,否 则 ， 如 果 你 只 在 精 神 上 祝 福 ， 那 么 在 你 感 谢 的 时 候 ， 代 替 没 有 恩 赐 的 人 怎 么 会 说 “ 阿 门 ” ， 因 为 她 不 知 道 你 在 说 什 么 ？,"0-0 0-1 1-3 1-4 2-5 3-10 3-11 4-7 4-9 5-7 6-8 7-6 8-21 9-23 11-20 12-18 13-26 16-19 18-14 18-15 19-29 20-24 21-30 22-28 23-25 24-17 26-31 27-35 28-37 30-38 31-39 31-40 32-44 32-45 33-41 34-42 35-46
","0-0 0-1 1-3 1-4 2-5 3-10 3-11 3-12 4-7 5-10 6-8 6-9 7-6 8-32 9-34 10-16 12-31 13-18 14-24 15-25 16-24 17-24 18-25 19-35 20-30 21-36 22-21 24-28 26-37 26-38 26-39 27-22 28-43 30-44 31-45 31-46 32-50 32-51 33-47 34-48 35-52
",2,"[('灵', 8)]",3,"[('精', 8), ('神', 9)]",1,0,1,3
"The you plow you of pick width they are a novelty for her.
",The you plow you of pick width they are a novelty for her . ,"The you plow you of pick width they are a novelty for him.
",The you plow you of pick width they are a novelty for him . ,female,"[('her', 12)]",MUTATED,"0-0,1-1,2-2,3-3,4-4,5-5,6-6,7-7,8-8,9-9,10-10,11-11,12-12,13-13,14-14","这些鸟对她来说是十分新鲜的东西
",pick-5,os18,你犁你的采摘宽度，它们对她来说是新奇的。,你犁你的镐宽，它们对他来说是新奇的。,你 犁 你 的 采 摘 宽 度 ， 它 们 对 她 来 说 是 新 奇 的 。,你 犁 你 的 镐 宽 ， 它 们 对 他 来 说 是 新 奇 的 。,"0-1 1-0 1-2 2-1 3-2 4-3 5-4 5-5 6-6 6-7 7-9 7-10 8-15 9-15 10-16 10-17 11-18 12-19
","0-1 1-0 1-2 2-1 3-2 4-3 5-4 6-5 7-7 8-13 9-13 10-14 10-15 11-16 12-17
",6,"[('采', 4), ('摘', 5)]",2,"[('镐', 4)]",1,0,0,2
"She is late for the meeting and alleged that her watch be wrong
",She is late for the meeting and alleged that her watch be wrong ,"He is late for the meeting and alleged that him watch be wrong
",He is late for the meeting and alleged that him watch be wrong ,female,"[('she', 0), ('her', 9)]",MUTATED,"0-0,1-1,2-2,3-3,4-4,5-5,6-6,7-7,8-8,9-9,10-10,11-11,12-12,13-13","她开会迟到了,说是因为手表不准
",watch-10,um,她开会迟到并声称她的手表有误,他开会迟到并声称他看错了,她 开 会 迟 到 并 声 称 她 的 手 表 有 误,他 开 会 迟 到 并 声 称 他 看 错 了,"0-0 2-3 2-4 3-3 4-4 5-1 5-2 6-5 7-6 7-7 8-7 9-8 10-10 10-11 11-12 12-13
","0-0 2-3 2-4 3-3 4-4 5-1 5-2 6-5 7-6 7-7 8-7 9-8 10-9 12-10 12-11
",3,"[('手', 10), ('表', 11)]",7,"[('看', 9)]",1,1,0,3
"No one can rally around a woman who must scrub floors and pots all day. Pity her, yes, but not rally to her.
","No one can rally around a woman who must scrub floors and pots all day . Pity her , yes , but not rally to her . ","No one can rally around a man who must scrub floors and pots all day. Pity him, yes, but not rally to him.
","No one can rally around a man who must scrub floors and pots all day . Pity him , yes , but not rally to him . ",female,"[('woman', 6), ('her', 17), ('her', 25)]",MUTATED,"0-0,1-1,2-2,3-3,4-4,5-5,6-6,7-7,8-8,9-9,10-10,11-11,12-12,13-13,14-14,15-15,16-16,17-17,18-18,19-19,20-20,21-21,22-22,23-23,24-24,25-25,26-26,27-27","美国最高级别的官员已经注意到这一点。
",pot-12,cwmt,没有人可以团结在一个必须整天擦地板和花盆的女人周围。可怜她，是的，但不要向她靠拢。,没有人可以团结在一个必须整天擦地板和锅的人周围。可怜他，是的，但不要向他靠拢。,没 有 人 可 以 团 结 在 一 个 必 须 整 天 擦 地 板 和 花 盆 的 女 人 周 围 。 可 怜 她 ， 是 的 ， 但 不 要 向 她 靠 拢 。,没 有 人 可 以 团 结 在 一 个 必 须 整 天 擦 地 板 和 锅 的 人 周 围 。 可 怜 他 ， 是 的 ， 但 不 要 向 他 靠 拢 。,"0-0 0-1 1-8 1-9 2-4 3-5 3-6 4-7 4-23 4-24 6-21 6-22 7-22 8-10 8-11 9-14 10-15 10-16 11-17 12-18 12-19 13-12 14-13 14-25 15-26 15-27 16-28 17-29 17-30 17-31 17-32 18-33 19-34 20-39 21-36 22-40
","0-0 0-1 1-8 1-9 2-4 3-5 3-6 4-7 4-21 4-22 6-2 7-20 8-10 8-11 9-14 10-15 10-16 11-17 12-18 13-12 14-13 14-23 15-24 15-25 16-26 17-27 17-28 17-29 17-30 18-31 19-32 20-37 21-34 22-38
",9,"[('花', 18), ('盆', 19)]",0,"[('锅', 18)]",1,1,1,10
"As belief in spirit possession waned, the practice of dressing up like hobgoblins, ghosts, and witches took on a more ceremonial role.
","As belief in spirit possession waned , the practice of dressing up like hobgoblins , ghosts , and witches took on a more ceremonial role . ","As belief in spirit possession waned, the practice of dressing up like hobgoblins, ghosts, and wizards took on a more ceremonial role.
","As belief in spirit possession waned , the practice of dressing up like hobgoblins , ghosts , and wizards took on a more ceremonial role . ",female,"[('witches', 18)]",MUTATED,"0-0,1-1,2-2,3-3,4-4,5-5,6-6,7-7,8-8,9-9,10-10,11-11,12-12,13-13,14-14,15-15,16-16,17-17,18-18,19-19,20-20,21-21,22-22,23-23,24-24,25-25,26-26","当做信念在精神所有物苍白的，那练习穿衣向上的同类妖怪，鬼，和巫婆承担一个更多的正式角色。
",spirit-3,cwmt,随着对精神附身的信仰减弱，打扮得像大妖精、鬼魂和女巫的做法变得更加仪式化。,随着对灵魂附身的信仰减弱，打扮得像大妖精、鬼魂和巫师的做法变得更加仪式化。,随 着 对 精 神 附 身 的 信 仰 减 弱 ， 打 扮 得 像 大 妖 精 、 鬼 魂 和 女 巫 的 做 法 变 得 更 加 仪 式 化 。,随 着 对 灵 魂 附 身 的 信 仰 减 弱 ， 打 扮 得 像 大 妖 精 、 鬼 魂 和 巫 师 的 做 法 变 得 更 加 仪 式 化 。,"0-0 1-8 1-9 2-8 3-3 3-4 4-5 4-6 5-10 7-27 7-28 8-26 9-13 9-14 10-14 11-16 12-18 13-20 13-21 13-22 14-23 15-24 15-25 18-29 19-31 19-32 20-33 20-34 21-36
","0-0 1-8 1-9 2-8 3-3 3-4 4-5 4-6 5-10 7-27 8-7 9-13 9-14 10-14 11-16 12-18 13-20 13-21 13-22 14-23 15-24 15-25 18-29 19-31 19-32 20-33 20-34 21-36
",3,"[('精', 3), ('神', 4)]",2,"[('灵', 3), ('魂', 4)]",1,1,0,3
