ori.src,tok.ori.src,mut.src,tok.mut.src,mutkind,mutkind_word,tag,mut_align,ref,poly_word,corpus,ori.tgt,mut.tgt,tok.ori.tgt,tok.mut.tgt,ori.alignment,mut.alignment,ori.sc_id,ori.tgt_sense,mut.sc_id,mut.tgt_sense,unfair,ori.right,mut.right,sc_id
"Are you trying to buy a pot for, man
","Are you trying to buy a pot for , man ","Are you trying to buy a pot for, woman
","Are you trying to buy a pot for , woman ",male,"[('man', 9)]",MUTATED,"0-0,1-1,2-2,3-3,4-4,5-5,6-6,7-7,8-8,9-9,10-10","你为什么下这么大老兄 你以为我跟不起吗？
",pot-6,os18,你想买大麻吗?,你想为女人买锅子吗?,你 想 买 大 麻 吗 ?,你 想 为 女 人 买 锅 子 吗 ?,"0-0 1-0 2-1 3-1 4-2 5-4 6-3 6-4 7-5 8-5
","0-0 1-0 2-1 3-1 3-2 4-5 5-5 6-6 6-7 7-8 8-3 8-4
",1,"[('大', 3), ('麻', 4)]",0,"[('锅', 6), ('子', 7)]",1,1,0,1
"There are 16 subjects within this group that have the strongest potential to meet the Minimum Standards of the Council of Europe (CoE MS) and be truly specialised services for women experiencing violence.
",There are 16 subjects within this group that have the strongest potential to meet the Minimum Standards of the Council of Europe ( CoE MS ) and be truly specialised services for women experiencing violence . ,"There are 16 subjects within this group that have the strongest potential to meet the Minimum Standards of the Council of Europe (CoE MS) and be truly specialised services for men experiencing violence.
",There are 16 subjects within this group that have the strongest potential to meet the Minimum Standards of the Council of Europe ( CoE MS ) and be truly specialised services for men experiencing violence . ,female,"[('women', 32)]",MUTATED,"0-0,1-1,2-2,3-3,4-4,5-5,6-6,7-7,8-8,9-9,10-10,11-11,12-12,13-13,14-14,15-15,16-16,17-17,18-18,19-19,20-20,21-21,22-22,23-23,24-24,25-25,26-26,27-27,28-28,29-29,30-30,31-31,32-32,33-33,34-34,35-35,36-36","其中16个社会服务提供者最有可能达到欧洲委员会的最低标准，并能为遭受暴力的妇女提供真正专业的服务。
",subject-3,UNv1,"这一群体中有16个主题最有可能达到欧洲委员会最低标准,成为遭受暴力侵害的妇女的真正专门服务对象。","这一群体中有16个科目最有可能达到欧洲委员会的最低标准,并真正为遭受暴力侵害的男子提供专门服务。","这 一 群 体 中 有 16 个 主 题 最 有 可 能 达 到 欧 洲 委 员 会 最 低 标 准 , 成 为 遭 受 暴 力 侵 害 的 妇 女 的 真 正 专 门 服 务 对 象 。","这 一 群 体 中 有 16 个 科 目 最 有 可 能 达 到 欧 洲 委 员 会 的 最 低 标 准 , 并 真 正 为 遭 受 暴 力 侵 害 的 男 子 提 供 专 门 服 务 。","0-5 2-6 3-8 3-9 4-4 5-0 6-2 6-3 8-11 9-10 10-10 11-12 11-13 12-15 13-20 14-21 15-22 16-23 16-24 18-21 19-18 19-19 19-20 21-16 21-17 22-32 23-32 25-26 26-38 26-39 27-40 27-41 28-42 28-43 29-44 30-35 30-36 31-29 32-28 32-30 32-31
","0-5 2-6 3-8 3-9 4-4 5-0 6-2 6-3 8-11 9-10 10-10 11-12 11-13 13-15 14-22 15-23 16-24 16-25 19-18 19-19 19-20 21-16 21-17 22-35 23-35 24-27 25-36 26-28 26-29 27-42 27-43 28-40 28-41 28-44 28-45 29-41 30-38 30-39 31-32 32-31 32-33 32-34
",0,"[('主', 8), ('题', 9)]",5,"[('科', 8), ('目', 9)]",1,0,0,4
"Then scale and rotate the lady bug as needed.
",Then scale and rotate the lady bug as needed . ,"Then scale and rotate the gentleman bug as needed.
",Then scale and rotate the gentleman bug as needed . ,female,"[('lady', 5)]",MUTATED,"0-0,1-1,2-2,3-3,4-4,5-5,6-6,7-7,8-8,9-9,10-10","然后的规模和旋转夫人错误需要.
",bug-6,cwmt,然后按需要缩放并旋转母虫 。,然后按需要放大和旋转绅士错误。,然 后 按 需 要 缩 放 并 旋 转 母 虫 。,然 后 按 需 要 放 大 和 旋 转 绅 士 错 误 。,"0-0 0-1 1-2 1-5 2-7 3-6 3-8 3-9 4-6 5-10 6-11 7-11 8-12
","0-0 0-1 1-2 1-6 2-7 3-8 3-9 4-8 5-10 5-11 6-12 6-13 8-14
",3,"[('虫', 11)]",0,"[('错', 12), ('误', 13)]",1,0,1,0
"As I went to bed that night I smiled picturing his concerned face as he shoved the charges under his belt.
",As I went to bed that night I smiled picturing his concerned face as he shoved the charges under his belt . ,"As I went to bed that night I smiled picturing her concerned face as she shoved the charges under her belt.
",As I went to bed that night I smiled picturing her concerned face as she shoved the charges under her belt . ,male,"[('his', 10), ('he', 14), ('his', 19)]",MUTATED,"0-0,1-1,2-2,3-3,4-4,5-5,6-6,7-7,8-8,9-9,10-10,11-11,12-12,13-13,14-14,15-15,16-16,17-17,18-18,19-19,20-20,21-21,22-22","當我晚上躺在床上時， 我想起他 當時推火藥時的樣子 我就想笑
",charge-17,os18,"当那晚我上床睡觉时,我微笑地想象着他将指控推到腰带下时的担心脸孔。","那天晚上我上床睡觉时,我微笑地想象她把炸药塞在腰带下时的担心脸孔。","当 那 晚 我 上 床 睡 觉 时 , 我 微 笑 地 想 象 着 他 将 指 控 推 到 腰 带 下 时 的 担 心 脸 孔 。","那 天 晚 上 我 上 床 睡 觉 时 , 我 微 笑 地 想 象 她 把 炸 药 塞 在 腰 带 下 时 的 担 心 脸 孔 。","0-0 1-3 2-4 3-6 4-5 4-7 5-1 6-2 7-10 8-11 8-12 8-16 9-14 9-15 11-28 11-29 12-30 14-17 15-21 16-18 17-19 17-20 18-25 19-27 20-23 20-24
","0-4 1-4 2-3 3-7 4-5 4-6 4-8 5-0 6-1 6-2 7-11 8-12 8-13 9-15 9-16 10-17 11-28 11-29 12-30 13-16 14-17 15-18 15-21 16-14 17-19 17-20 18-25 20-23 20-24
",6,"[('指', 19), ('控', 20)]",4,"[('炸', 19), ('药', 20)]",1,0,1,4
"She floated proof she was guilty because the pure water cast out her evil spirit , according to popular belief at the time .
","She floated proof she was guilty because the pure water cast out her evil spirit , according to popular belief at the time . ","He floated proof he was guilty because the pure water cast out him evil spirit , according to popular belief at the time .
","He floated proof he was guilty because the pure water cast out him evil spirit , according to popular belief at the time . ",female,"[('she', 0), ('she', 3), ('her', 12)]",MUTATED,"0-0,1-1,2-2,3-3,4-4,5-5,6-6,7-7,8-8,9-9,10-10,11-11,12-12,13-13,14-14,15-15,16-16,17-17,18-18,19-19,20-20,21-21,22-22,23-23,24-24","那时公众都认为：因为纯净的水驱逐了她邪恶的灵魂，她漂才浮于睡眠，所以被证明有罪。
",spirit-14,cwmt,"她漂浮在水面上证明自己有罪, 因为纯净的水喷出她的邪恶精神,","他提出证据证明自己有罪, 因为纯净的水将他赶出邪灵,","她 漂 浮 在 水 面 上 证 明 自 己 有 罪 , 因 为 纯 净 的 水 喷 出 她 的 邪 恶 精 神 ,","他 提 出 证 据 证 明 自 己 有 罪 , 因 为 纯 净 的 水 将 他 赶 出 邪 灵 ,","0-0 1-1 1-2 1-6 2-7 2-8 5-11 5-12 6-14 6-15 8-16 8-17 9-4 11-21 12-22 13-24 13-25 14-26 14-27 15-13 15-28 16-18 19-9 20-3
","0-0 1-1 2-3 3-8 5-9 5-10 6-12 6-13 8-14 8-15 9-17 10-18 10-20 11-2 11-21 12-19 13-22 14-23 15-11 15-24 16-4 19-7
",3,"[('精', 26), ('神', 27)]",2,"[('灵', 23)]",1,0,1,2
"But her grasp of a subject is inferior to none.
",But her grasp of a subject is inferior to none . ,"But him grasp of a subject is inferior to none.
",But him grasp of a subject is inferior to none . ,female,"[('her', 1)]",MUTATED,"0-0,1-1,2-2,3-3,4-4,5-5,6-6,7-7,8-8,9-9,10-10,11-11","高压下食品有机化合物的活性：脂质过氧化反应。
",subject-5,cwmt,但是她对一个对象的领悟 却比一无是处都低劣,"但他对一个臣民的领悟,是比无能的更卑贱的。",但 是 她 对 一 个 对 象 的 领 悟 却 比 一 无 是 处 都 低 劣,"但 他 对 一 个 臣 民 的 领 悟 , 是 比 无 能 的 更 卑 贱 的 。","0-0 1-2 2-9 2-10 3-8 4-4 4-5 5-3 5-6 5-7 6-15 7-18 7-19 8-16 9-14
","0-0 1-1 2-8 2-9 3-7 4-3 4-4 5-2 5-5 5-6 6-11 7-12 7-16 7-17 7-18 8-19 9-20
",4,"[('对', 3), ('对', 6), ('象', 7)]",3,"[('对', 2), ('臣', 5), ('民', 6)]",1,0,0,0
"“ No more trunk for you to climb on.” “I am too old for that now.” the boy said.
",“ No more trunk for you to climb on . ” “ I am too old for that now . ” the boy said . ,"“ No more trunk for you to climb on.” “I am too old for that now.” the girl said.
",“ No more trunk for you to climb on . ” “ I am too old for that now . ” the girl said . ,male,"[('boy', 22)]",MUTATED,"0-0,1-1,2-2,3-3,4-4,5-5,6-6,7-7,8-8,9-9,10-10,11-11,12-12,13-13,14-14,15-15,16-16,17-17,18-18,19-19,20-20,21-21,22-22,23-23,24-24,25-25","” 男孩答到。“没有树干供你爬。
",trunk-3,cwmt,"男孩说,“你不能再爬上后备箱了。” “现在我太老了,不能爬上去。”","女孩说,“你不能再爬上树干了。” “现在我太老了,不能爬上。”","男 孩 说 , “ 你 不 能 再 爬 上 后 备 箱 了 。 ” “ 现 在 我 太 老 了 , 不 能 爬 上 去 。 ”","女 孩 说 , “ 你 不 能 再 爬 上 树 干 了 。 ” “ 现 在 我 太 老 了 , 不 能 爬 上 。 ”","0-4 1-6 2-8 3-11 3-12 3-13 4-12 5-5 7-9 7-10 8-14 9-17 10-20 11-21 12-22 14-24 15-7 16-19 17-0 18-31
","0-4 1-6 2-8 3-11 3-12 5-5 6-10 7-9 8-13 9-16 10-19 11-20 12-21 14-23 15-7 16-18 17-0 17-1 18-2 18-3 18-29
",0,"[('后', 11), ('备', 12), ('箱', 13)]",5,"[('树', 11), ('干', 12)]",1,0,1,5
"His case is really serious, as he is suffering from high fever and continuous convulsion.
","His case is really serious , as he is suffering from high fever and continuous convulsion . ","Her case is really serious, as she is suffering from high fever and continuous convulsion.
","Her case is really serious , as she is suffering from high fever and continuous convulsion . ",male,"[('his', 0), ('he', 7)]",MUTATED,"0-0,1-1,2-2,3-3,4-4,5-5,6-6,7-7,8-8,9-9,10-10,11-11,12-12,13-13,14-14,15-15,16-16,17-17","病人发高烧，又抽搐不已，的确很危险。
",case-1,cwmt,"他的案件非常严重,因为他患有高烧和持续抽搐。","她的情况非常严重,因为她患有高烧和持续抽搐。","他 的 案 件 非 常 严 重 , 因 为 他 患 有 高 烧 和 持 续 抽 搐 。","她 的 情 况 非 常 严 重 , 因 为 她 患 有 高 烧 和 持 续 抽 搐 。","0-0 0-1 1-2 1-3 2-4 3-4 3-5 4-6 4-7 4-8 5-9 5-10 6-11 8-12 9-12 10-14 11-15 12-16 13-17 13-18 14-19 14-20 14-21
","0-0 0-1 1-2 1-3 2-4 3-4 3-5 4-6 4-7 4-8 5-9 5-10 6-11 8-12 9-12 10-14 11-15 12-16 13-17 13-18 14-19 14-20 14-21
",14,"[('案', 2), ('件', 3)]",11,"[('情', 2), ('况', 3)]",1,0,1,11
"The spirit of a man can endure his sickness, But as for a broken spirit who can bear it?
","The spirit of a man can endure his sickness , But as for a broken spirit who can bear it ? ","The spirit of a woman can endure her sickness, But as for a broken spirit who can bear it?
","The spirit of a woman can endure her sickness , But as for a broken spirit who can bear it ? ",male,"[('man', 4), ('his', 7)]",MUTATED,"0-0,1-1,2-2,3-3,4-4,5-5,6-6,7-7,8-8,9-9,10-10,11-11,12-12,13-13,14-14,15-15,16-16,17-17,18-18,19-19,20-20,21-21","人有疾病、心能忍耐． 心灵忧伤、谁能承当呢。
",spirit-1,cwmt,人 的 灵 能 忍受 他 的 病 、 至於 被 碎 的 魂 、 能 承受 他 的 病呢,"女人的精神可以忍受她的疾病, 至于骨折的精神,谁能忍受呢?",人 的 灵 能 忍 受 他 的 病 、 至 於 被 碎 的 魂 、 能 承 受 他 的 病 呢,"女 人 的 精 神 可 以 忍 受 她 的 疾 病 , 至 于 骨 折 的 精 神 , 谁 能 忍 受 呢 ?","0-2 1-2 2-1 4-0 5-3 6-4 6-5 7-6 7-7 8-8 8-9 8-10 8-11 9-10 10-11 11-11 13-12 13-13 14-15 15-19 16-17 17-18 18-23
","1-3 1-4 2-2 3-3 4-0 4-1 5-5 5-6 6-7 6-8 7-9 8-11 8-12 10-15 11-15 13-17 14-19 14-20 15-22 16-23 17-24 18-26 18-27
",2,"[('灵', 2)]",3,"[('精', 3), ('神', 4)]",1,0,1,3
"He has a brace he's wearing.The swelling is at a minimum right now.
",He has a brace he 's wearing . The swelling is at a minimum right now . ,"She has a brace she's wearing.The swelling is at a minimum right now.
",She has a brace she 's wearing . The swelling is at a minimum right now . ,male,"[('he', 0), ('he', 4)]",MUTATED,"0-0,1-1,2-2,3-3,4-4,5-5,6-6,7-7,8-8,9-9,10-10,11-11,12-12,13-13,14-14,15-15,16-16,17-17","对于一个国家和民族来说，生存权和发展权又是最基本的人权。
",brace-3,cwmt,他戴了个牙套 肿胀现在最起码了,她戴了支架 肿胀现在最起码了,他 戴 了 个 牙 套 肿 胀 现 在 最 起 码 了,她 戴 了 支 架 肿 胀 现 在 最 起 码 了,"0-0 1-0 2-3 3-4 3-5 5-6 6-6 6-7 7-9 8-9 9-9 10-10 10-12 11-9 12-8
","0-0 1-0 2-4 3-3 5-5 6-6 7-8 10-11 12-12
",2,"[('牙', 4), ('套', 5)]",10,"[('支', 3)]",1,1,0,2
"He prayed to God night and day to endue him with the spirit of holiness.
",He prayed to God night and day to endue him with the spirit of holiness . ,"She prayed to God night and day to endue her with the spirit of holiness.
",She prayed to God night and day to endue her with the spirit of holiness . ,male,"[('he', 0), ('him', 9)]",MUTATED,"0-0,1-1,2-2,3-3,4-4,5-5,6-6,7-7,8-8,9-9,10-10,11-11,12-12,13-13,14-14,15-15,16-16","他日夜祈求上帝赋予他虔敬的心.
",spirit-12,cwmt,他日夜祈祷上帝 以圣灵抚慰他,她夜以继日地祈求上帝 以圣洁之精神抚慰她,他 日 夜 祈 祷 上 帝 以 圣 灵 抚 慰 他,她 夜 以 继 日 地 祈 求 上 帝 以 圣 洁 之 精 神 抚 慰 她,"0-0 1-3 1-4 2-3 3-5 3-6 4-2 6-1 7-7 8-8 9-12 10-10 11-9 12-9 13-9 14-10 14-11
","0-0 1-6 1-7 2-3 3-8 3-9 4-1 6-4 7-10 8-11 8-12 8-13 9-18 10-13 11-13 12-14 12-15 13-15 14-16 14-17
",2,"[('灵', 9)]",3,"[('精', 14), ('神', 15)]",1,0,1,3
"In the car she reverted to the subject uppermost in her mind.
",In the car she reverted to the subject uppermost in her mind . ,"In the car he reverted to the subject uppermost in him mind.
",In the car he reverted to the subject uppermost in him mind . ,female,"[('she', 3), ('her', 10)]",MUTATED,"0-0,1-1,2-2,3-3,4-4,5-5,6-6,7-7,8-8,9-9,10-10,11-11,12-12,13-13","黄玉关公：一个偶发的感应记录。
",subject-7,cwmt,"在车里,她回到了她最想的话题。","在车里,他回到他脑海中最上层的主体。","在 车 里 , 她 回 到 了 她 最 想 的 话 题 。","在 车 里 , 他 回 到 他 脑 海 中 最 上 层 的 主 体 。","0-0 1-1 2-1 3-4 4-5 5-6 7-12 7-13 8-9 8-11 9-11 10-8 11-14
","0-0 1-1 2-1 3-4 4-5 5-6 7-15 7-16 8-11 8-13 8-14 9-10 10-7 11-8 11-9 11-17
",0,"[('话', 12), ('题', 13)]",6,"[('主', 15), ('体', 16)]",1,1,0,0
"As a man of letters, I'm being annoyed, insulted, but I swear that for nothing in the world would have made me change my home country or have any other history than the history of our forbears,
","As a man of letters , I 'm being annoyed , insulted , but I swear that for nothing in the world would have made me change my home country or have any other history than the history of our forbears , ","As a woman of letters, I'm being annoyed, insulted, but I swear that for nothing in the world would have made me change my home country or have any other history than the history of our forbears,
","As a woman of letters , I 'm being annoyed , insulted , but I swear that for nothing in the world would have made me change my home country or have any other history than the history of our forbears , ",male,"[('man', 2)]",MUTATED,"0-0,1-1,2-2,3-3,4-4,5-5,6-6,7-7,8-8,9-9,10-10,11-11,12-12,13-13,14-14,15-15,16-16,17-17,18-18,19-19,20-20,21-21,22-22,23-23,24-24,25-25,26-26,27-27,28-28,29-29,30-30,31-31,32-32,33-33,34-34,35-35,36-36,37-37,38-38,39-39,40-40,41-41,42-42","作为一个作家 我也总感到苦恼和屈辱 但我可以发誓： 世界上的一切
",letter-4,os18,"作为一个写字母的人,我被烦恼, 侮辱, 但我发誓,世界上没有任何东西会让我改变我的祖国 或者除了我们祖先的历史之外 还有其他任何历史,","作为一个信上的女人, 我被烦恼,侮辱, 但我发誓,世界上没有任何东西会让我改变我的祖国 或者除了我们祖先的历史之外,还有任何其他历史,","作 为 一 个 写 字 母 的 人 , 我 被 烦 恼 , 侮 辱 , 但 我 发 誓 , 世 界 上 没 有 任 何 东 西 会 让 我 改 变 我 的 祖 国 或 者 除 了 我 们 祖 先 的 历 史 之 外 还 有 其 他 任 何 历 史 ,","作 为 一 个 信 上 的 女 人 , 我 被 烦 恼 , 侮 辱 , 但 我 发 誓 , 世 界 上 没 有 任 何 东 西 会 让 我 改 变 我 的 祖 国 或 者 除 了 我 们 祖 先 的 历 史 之 外 , 还 有 任 何 其 他 历 史 ,","0-0 1-2 1-3 2-8 3-7 4-4 4-5 4-6 5-10 6-11 7-12 7-13 8-11 8-14 8-15 9-18 10-19 11-20 11-21 13-1 14-26 15-25 16-24 17-23 17-24 18-32 19-27 20-33 21-37 22-35 22-36 23-39 24-39 25-40 26-41 26-42 26-54 27-55 28-58 28-59 29-56 29-57 30-50 30-51 31-43 33-60 33-61 34-52 35-46 36-9
","0-0 1-2 1-3 2-7 2-8 3-6 4-4 5-10 6-11 7-12 7-13 8-11 8-14 8-15 9-18 10-19 11-20 11-21 13-1 14-26 15-25 16-24 17-23 17-24 18-32 19-27 20-33 21-37 22-35 22-36 23-39 24-39 25-40 26-41 26-42 26-55 27-56 28-57 28-58 29-59 29-60 30-50 30-51 31-43 33-61 33-62 34-52 35-46 36-9
",2,"[('写', 4), ('字', 5), ('母', 6)]",0,"[('信', 4)]",1,1,0,2
"When my host dies and I move as spirit, no man can resist me.
","When my host dies and I move as spirit , no man can resist me . ","When my host dies and I move as spirit, no woman can resist me.
","When my host dies and I move as spirit , no woman can resist me . ",male,"[('man', 11)]",MUTATED,"0-0,1-1,2-2,3-3,4-4,5-5,6-6,7-7,8-8,9-9,10-10,11-11,12-12,13-13,14-14,15-15,16-16","我的形体死后 灵魂自由移动 没有人拒绝得了我
",spirit-8,os18,"当我的主人死了,我像灵魂一样行动, 没有人能抵抗我。","当我的主人死了,我像精神一样行动, 没有女人能抵抗我。","当 我 的 主 人 死 了 , 我 像 灵 魂 一 样 行 动 , 没 有 人 能 抵 抗 我 。","当 我 的 主 人 死 了 , 我 像 精 神 一 样 行 动 , 没 有 女 人 能 抵 抗 我 。","0-0 1-2 2-3 3-5 3-6 4-7 5-8 6-14 6-15 7-9 7-12 7-13 8-10 8-11 8-16 9-17 9-18 10-19 11-20 12-21 12-22 13-24
","0-0 1-2 2-3 3-5 3-6 4-7 5-8 6-14 6-15 7-9 7-12 7-13 8-10 8-11 8-16 9-17 9-18 10-19 10-20 11-21 12-22 12-23 13-25
",2,"[('灵', 10), ('魂', 11), (',', 16)]",3,"[('精', 10), ('神', 11), (',', 16)]",1,1,0,2
"He inquired about the case of the prince from an official. Then he decided the prince wasn't dead, but was suffering a strange illness.
","He inquired about the case of the prince from an official . Then he decided the prince was n't dead , but was suffering a strange illness . ","She inquired about the case of the princess from an official. Then she decided the princess wasn't dead, but was suffering a strange illness.
","She inquired about the case of the princess from an official . Then she decided the princess was n't dead , but was suffering a strange illness . ",male,"[('he', 0), ('prince', 7), ('he', 13), ('prince', 16)]",MUTATED,"0-0,1-1,2-2,3-3,4-4,5-5,6-6,7-7,8-8,9-9,10-10,11-11,12-12,13-13,14-14,15-15,16-16,17-17,18-18,19-19,20-20,21-21,22-22,23-23,24-24,25-25,26-26,27-27,28-28","他就向一位官员打听太子的病情，听完以后，他断定太子只是得了一种怪病，并没有死。
",case-4,cwmt,"他从一名官员那里询问了王子的案件,然后他决定王子没有死,但患有一种奇怪的疾病。","她向一位官员询问了公主的情况,然后她决定公主没有死,但患有一种奇怪的疾病。","他 从 一 名 官 员 那 里 询 问 了 王 子 的 案 件 , 然 后 他 决 定 王 子 没 有 死 , 但 患 有 一 种 奇 怪 的 疾 病 。","她 向 一 位 官 员 询 问 了 公 主 的 情 况 , 然 后 她 决 定 公 主 没 有 死 , 但 患 有 一 种 奇 怪 的 疾 病 。","0-0 1-8 1-9 2-8 3-5 4-14 4-15 5-13 6-11 7-11 7-12 8-1 9-32 10-4 11-17 11-18 12-19 13-20 13-21 14-23 15-22 16-24 17-26 17-27 18-28 20-29 21-31 22-33 22-34 23-36 23-37 23-38
","0-0 1-1 1-6 1-7 2-6 3-5 4-12 4-13 5-11 6-9 7-10 8-11 9-30 10-4 10-5 11-15 11-16 12-17 13-18 13-19 14-21 15-20 15-21 16-22 17-24 17-25 18-26 20-27 21-29 22-31 22-32 23-34 23-35 23-36
",14,"[('案', 14), ('件', 15)]",11,"[('情', 12), ('况', 13)]",1,0,1,11
"He rise with a spring and dash out the door
",He rise with a spring and dash out the door ,"She rise with a spring and dash out the door
",She rise with a spring and dash out the door ,male,"[('he', 0)]",MUTATED,"0-0,1-1,2-2,3-3,4-4,5-5,6-6,7-7,8-8,9-9,10-10","他一跃而起,奔出门去
",spring-4,um,"他起身时,满泉而起,他从门外冲出去,",她从春天起身 冲出门门,"他 起 身 时 , 满 泉 而 起 , 他 从 门 外 冲 出 去 ,",她 从 春 天 起 身 冲 出 门 门,"0-0 1-1 1-2 2-5 3-7 4-6 5-7 6-14 7-13 7-15 7-16 8-15 9-12
","0-0 1-4 1-5 2-4 3-3 4-2 5-5 6-6 7-7 8-8 9-9
",4,"[('泉', 6)]",3,"[('春', 2)]",1,0,0,1
"If I was married and came in on my husband making toast for a blond, I'd shoot him.
","If I was married and came in on my husband making toast for a blond , I 'd shoot him . ","If I was married and came in on my wife making toast for a blond, I'd shoot her.
","If I was married and came in on my wife making toast for a blond , I 'd shoot her . ",male,"[('husband', 9), ('him', 19)]",MUTATED,"0-0,1-1,2-2,3-3,4-4,5-5,6-6,7-7,8-8,9-9,10-10,11-11,12-12,13-13,14-14,15-15,16-16,17-17,18-18,19-19,20-20,21-21","她当然会啦 如果我结了婚... 回到家看到老公在烤肉桂面包
",toast-11,os18,如果我结了婚 来找我丈夫 为金发女郎敬酒 我就会开枪打死他,如果我结了婚 进来找我太太 为金发美女烤面包 我会开枪打她,如 果 我 结 了 婚 来 找 我 丈 夫 为 金 发 女 郎 敬 酒 我 就 会 开 枪 打 死 他,如 果 我 结 了 婚 进 来 找 我 太 太 为 金 发 美 女 烤 面 包 我 会 开 枪 打 她,"0-0 0-1 1-2 2-3 3-4 3-5 4-6 5-6 5-7 8-9 9-9 9-10 10-13 11-16 12-11 13-17 14-17 15-20 16-21 16-22 16-23 16-24 17-25
","0-0 0-1 1-2 2-3 3-4 3-5 4-6 5-7 5-8 6-6 7-7 8-9 9-10 9-11 9-16 10-17 11-17 11-18 11-19 12-12 14-13 14-14 15-21 16-22 16-23 16-24 17-25
",1,"[('敬', 16)]",0,"[('烤', 17), ('面', 18), ('包', 19)]",1,0,1,0
"If they say to newspaper his spirit will fortify itself.
",If they say to newspaper his spirit will fortify itself . ,"If they say to newspaper her spirit will fortify itself.
",If they say to newspaper her spirit will fortify itself . ,male,"[('his', 5)]",MUTATED,"0-0,1-1,2-2,3-3,4-4,5-5,6-6,7-7,8-8,9-9,10-10,11-11","如果你每天祷告... ... 你的灵会变得刚强
",spirit-6,os18,"如果他们对报纸说,他的精神将加固自己。",如果他们对报纸说她的灵魂会加强自己,"如 果 他 们 对 报 纸 说 , 他 的 精 神 将 加 固 自 己 。",如 果 他 们 对 报 纸 说 她 的 灵 魂 会 加 强 自 己,"0-0 0-1 1-3 2-7 3-4 3-7 4-5 4-6 5-9 5-10 6-8 6-11 6-12 7-13 8-14 8-15 9-16 9-17 9-18
","0-0 0-1 1-2 1-3 2-7 3-4 3-7 4-5 4-6 5-8 6-10 6-11 7-12 8-13 8-14 9-15 9-16
",3,"[(',', 8), ('精', 11), ('神', 12)]",2,"[('灵', 10), ('魂', 11)]",1,0,1,2
"A man can never have too many ties, sir.
","A man can never have too many ties , sir . ","A woman can never have too many ties, madam.
","A woman can never have too many ties , madam . ",male,"[('man', 1), ('sir', 9)]",MUTATED,"0-0,1-1,2-2,3-3,4-4,5-5,6-6,7-7,8-8,9-9,10-10,11-11","先生, 男人的领带再多也不嫌多.
",tie-7,cwmt,"男人永远不能有太多的亲缘关系,先生。","女士,女人的领带永远不能太多","男 人 永 远 不 能 有 太 多 的 亲 缘 关 系 , 先 生 。","女 士 , 女 人 的 领 带 永 远 不 能 太 多","0-0 1-0 1-1 2-5 3-2 3-3 3-4 4-6 5-7 6-8 7-11 7-12 7-13 7-14 8-15 8-16 8-17
","0-0 1-3 2-11 3-8 3-9 3-10 4-7 5-12 6-13 7-2 7-6 8-1
",3,"[('缘', 11), ('关', 12), ('系', 13), (',', 14)]",5,"[(',', 2), ('领', 6)]",1,0,1,5
"Now a certain man drew his bow at random and struck the king of Israel in a joint of the armor
",Now a certain man drew his bow at random and struck the king of Israel in a joint of the armor ,"Now a certain woman drew her bow at random and struck the queen of Israel in a joint of the armor
",Now a certain woman drew her bow at random and struck the queen of Israel in a joint of the armor ,male,"[('man', 3), ('his', 5), ('king', 12)]",MUTATED,"0-0,1-1,2-2,3-3,4-4,5-5,6-6,7-7,8-8,9-9,10-10,11-11,12-12,13-13,14-14,15-15,16-16,17-17,18-18,19-19,20-20,21-21","王上22:34有一人随便开弓、恰巧射入以色列王的甲缝里
",bow-6,cwmt,现 有 一 个 人 随意 划弓 、 用 盔甲 的 绳子 打 以 色 列 王,现在一位女士随意地鞠躬 并用盔甲的绳子 击打以色列女王,现 有 一 个 人 随 意 划 弓 、 用 盔 甲 的 绳 子 打 以 色 列 王,现 在 一 位 女 士 随 意 地 鞠 躬 并 用 盔 甲 的 绳 子 击 打 以 色 列 女 王,"0-0 1-1 1-2 1-3 2-1 3-4 4-7 5-8 6-8 7-5 8-5 8-6 9-9 10-10 11-14 12-20 13-13 14-17 14-18 14-19 15-15 20-11 20-12
","0-0 0-1 1-2 2-3 3-4 3-5 6-9 6-10 7-6 8-6 8-7 9-11 10-12 11-16 12-24 13-15 14-20 14-21 14-22 15-17 17-8 20-13 20-14
",0,"[('弓', 8)]",4,"[('鞠', 9), ('躬', 10)]",1,1,0,0
