ori.src,tok.ori.src,mut.src,tok.mut.src,mutkind,mutkind_word,tag,mut_align,ref,poly_word,corpus,ori.tgt,mut.tgt,tok.ori.tgt,tok.mut.tgt,ori.alignment,mut.alignment,ori.sc_id,ori.tgt_sense,mut.sc_id,mut.tgt_sense,unfair,ori.right,mut.right,sc_id
"A divisive race could split the party, which already lacks a majority in the upper house.
","A divisive race could split the party , which already lacks a majority in the upper house . ","A divisive race could not split the party, which already lacks a majority in the upper house.
","A divisive race could not split the party , which already lacks a majority in the upper house . ",positive,['split'],MUTATED,"0-0,1-1,2-2,3-3,4-5,5-6,6-7,7-8,8-9,9-10,10-11,11-12,12-13,13-14,14-15,15-16,16-17,17-18,18-19","党内分庭抗礼将使民主党分裂，早前他们就已经在上议院中失去了优势。
",race-2,cwmt,一场分裂的比赛可能会分裂该党，该党在上议院已经缺乏多数席位。,分裂的种族无法分裂该党，该党在上议院已经缺乏多数席位。,一 场 分 裂 的 比 赛 可 能 会 分 裂 该 党 ， 该 党 在 上 议 院 已 经 缺 乏 多 数 席 位 。,分 裂 的 种 族 无 法 分 裂 该 党 ， 该 党 在 上 议 院 已 经 缺 乏 多 数 席 位 。,"0-0 1-2 1-3 2-1 2-5 2-6 3-7 3-8 3-9 4-10 4-11 5-10 6-13 6-14 6-16 7-12 7-15 8-21 8-22 9-23 9-24 11-25 11-26 11-27 12-17 13-27 14-18 14-28 15-29
","1-0 1-1 2-3 2-4 3-5 4-5 5-7 6-10 7-11 7-13 8-12 9-18 9-19 10-20 10-21 11-19 12-22 12-23 12-24 13-14 14-24 15-15 15-25 16-26
",3,"[('场', 1), ('比', 5), ('赛', 6)]",0,"[('种', 3), ('族', 4)]",1,0,1,0
"The procedure for applications varies according to the subject you propose to study.
",The procedure for applications varies according to the subject you propose to study . ,"The procedure for applications does not vary according to the subject you propose to study.
",The procedure for applications does not vary according to the subject you propose to study . ,positive,['varies'],MUTATED,"0-0,1-1,2-2,3-3,4-6,5-7,6-8,7-9,8-10,9-11,10-12,11-13,12-14,13-15,14-16","选读的学科不同，申请的程序也有区别。
",subject-8,cwmt,申请程序根据您建议学习的主题而有所不同。,申请程序不会因您拟学习的科目而异。,申 请 程 序 根 据 您 建 议 学 习 的 主 题 而 有 所 不 同 。,申 请 程 序 不 会 因 您 拟 学 习 的 科 目 而 异 。,"1-2 1-3 2-0 3-0 3-1 4-17 4-18 5-4 5-5 6-10 7-11 7-12 8-13 9-6 10-7 10-8 12-9 12-10
","0-8 1-2 1-3 2-0 3-3 4-4 4-5 5-4 6-14 6-15 7-15 8-10 9-11 10-12 10-13 11-7 13-10 14-9 14-10
",0,"[('题', 13)]",5,"[('科', 12), ('目', 13)]",1,0,1,5
"I felt that some were almost ready and under the right conditions might be able to stay with me as they venture into their God hood.
",I felt that some were almost ready and under the right conditions might be able to stay with me as they venture into their God hood . ,"I did not felt that some were almost ready and under the right conditions might be able to stay with me as they venture into their God hood.
",I did not felt that some were almost ready and under the right conditions might be able to stay with me as they venture into their God hood . ,positive,['felt'],MUTATED,"0-0,1-3,2-4,3-5,4-6,5-7,6-8,7-9,8-10,9-11,10-12,11-13,12-14,13-15,14-16,15-17,16-18,17-19,18-20,19-21,20-22,21-23,22-24,23-25,24-26,25-27,26-28,27-29","我感觉到有些人已经几乎准备就绪，随着他们冒险进入神性，正常条件下会与我并驾齐驱。
",hood-25,cwmt,我觉得有些人几乎准备好了，在适当的条件下，当他们冒险进入他们的上帝罩时，他们可能会和我在一起。,我觉得有些人几乎没有准备好，并且在适当的条件下可能能够在他们冒险进入他们的上帝兜帽时留在我身边。,我 觉 得 有 些 人 几 乎 准 备 好 了 ， 在 适 当 的 条 件 下 ， 当 他 们 冒 险 进 入 他 们 的 上 帝 罩 时 ， 他 们 可 能 会 和 我 在 一 起 。,我 觉 得 有 些 人 几 乎 没 有 准 备 好 ， 并 且 在 适 当 的 条 件 下 可 能 能 够 在 他 们 冒 险 进 入 他 们 的 上 帝 兜 帽 时 留 在 我 身 边 。,"0-0 1-1 1-2 3-4 4-34 5-6 5-7 6-8 6-9 6-10 6-11 8-19 10-14 11-17 11-18 12-38 14-39 16-43 17-41 18-42 19-21 20-22 20-23 20-36 20-37 21-24 21-25 22-26 22-27 24-31 24-32 25-33
","0-0 1-8 1-9 2-14 3-1 3-2 5-4 6-41 7-6 7-7 8-10 8-11 8-12 9-15 10-22 12-17 13-20 13-21 14-23 15-25 16-24 16-26 18-42 18-43 20-44 21-36 21-45 22-28 22-29 22-34 22-35 23-30 23-31 24-32 24-33 26-37 26-38 27-39 27-40
",1,"[('罩', 33)]",4,"[('兜', 39), ('帽', 40)]",1,0,1,4
"Discharge of the tank is by a separate line.
",Discharge of the tank is by a separate line . ,"Discharge of the tank is not by a separate line.
",Discharge of the tank is not by a separate line . ,positive,['is'],MUTATED,"0-0,1-1,2-2,3-3,4-4,5-6,6-7,7-8,8-9,9-10,10-11","容器的排放是通过独立的管线实现的.
",tank-3,cwmt,罐的排放是通过单独的管线。,坦克的排放不是通过单独的线路。,罐 的 排 放 是 通 过 单 独 的 管 线 。,坦 克 的 排 放 不 是 通 过 单 独 的 线 路 。,"0-0 0-2 0-3 1-1 3-0 4-4 5-5 5-6 5-10 6-9 7-7 7-8 8-11 8-12
","0-3 0-4 1-2 2-3 3-0 3-1 4-6 5-5 6-7 6-8 7-11 8-9 8-10 9-12 9-13 9-14
",1,"[('罐', 0)]",2,"[('坦', 0), ('克', 1)]",1,1,0,1
"Chances are a term correction is probably due as soon as this week.
",Chances are a term correction is probably due as soon as this week . ,"Chances are not a term correction is probably due as soon as this week.
",Chances are not a term correction is probably due as soon as this week . ,positive,['are'],MUTATED,"0-0,1-1,2-3,3-4,4-5,5-6,6-7,7-8,8-9,9-10,10-11,11-12,12-13,13-14,14-15","机会是面临一个短线回调更正﹐最早大概是在这个星期.
",term-3,cwmt,可能最早在本周进行术语修正。,机会不是期限修正可能最早在本周到期。,可 能 最 早 在 本 周 进 行 术 语 修 正 。,机 会 不 是 期 限 修 正 可 能 最 早 在 本 周 到 期 。,"0-1 1-4 3-9 3-10 4-11 4-12 5-5 6-0 7-6 8-2 9-3 12-13
","0-0 0-1 1-3 2-2 3-3 4-4 4-5 5-6 5-7 6-7 7-8 7-9 8-16 9-10 10-11 11-13 12-13 13-14
",0,"[('术', 9), ('语', 10)]",1,"[('期', 4), ('限', 5)]",1,0,1,1
"Debtors will be treated on a case-by-case basis, with the possibility to move forward cut-off dates, which for many countries refer to the early 1980s.
","Debtors will be treated on a case - by - case basis , with the possibility to move forward cut - off dates , which for many countries refer to the early 1980s . ","Debtors will not be treated on a case-by-case basis, with the possibility to move forward cut-off dates, which for many countries refer to the early 1980s.
","Debtors will not be treated on a case - by - case basis , with the possibility to move forward cut - off dates , which for many countries refer to the early 1980s . ",positive,['treated'],MUTATED,"0-0,1-1,2-3,3-4,4-5,5-6,6-7,7-8,8-9,9-10,10-11,11-12,12-13,13-14,14-15,15-16,16-17,17-18,18-19,19-20,20-21,21-22,22-23,23-24,24-25,25-26,26-27,27-28,28-29,29-30,30-31,31-32,32-33,33-34,34-35","并按照债主的个别情况予以处理，有可能将截止期推前，对许多国家来说这可能是指1980年代初期。
",case-6,UNv1,债务人将根据具体情况进行处理，并有可能提前截止日期，对于许多国家而言，截止日期是指 1980 年代初。,债务人将不会被逐案处理，有可能提前截止日期，对于许多国家来说，截止日期是指 1980 年代初。,债 务 人 将 根 据 具 体 情 况 进 行 处 理 ， 并 有 可 能 提 前 截 止 日 期 ， 对 于 许 多 国 家 而 言 ， 截 止 日 期 是 指 1980 年 代 初 。,债 务 人 将 不 会 被 逐 案 处 理 ， 有 可 能 提 前 截 止 日 期 ， 对 于 许 多 国 家 来 说 ， 截 止 日 期 是 指 1980 年 代 初 。,"0-0 0-1 1-3 2-3 3-12 3-13 4-10 6-4 6-5 6-6 7-6 9-19 10-17 10-18 12-20 13-20 14-21 14-22 15-23 15-24 16-27 17-33 18-28 18-29 19-30 19-31 20-40 21-36 22-43 23-44 24-41 24-42 24-43 24-44 24-45
","0-0 0-1 1-3 1-5 2-4 3-3 4-9 4-10 6-12 7-7 7-8 8-7 10-15 11-13 11-14 13-16 14-16 15-17 15-18 15-31 15-32 16-19 16-20 16-33 16-34 17-23 19-24 19-25 20-26 20-27 21-36 22-36 23-39 24-40 25-37 25-38 25-39 25-40 25-41
",6,"[('根', 4), ('据', 5), ('具', 6)]",14,"[('逐', 7), ('案', 8)]",0,1,1,11
"All front-line staff at the clinic are required to wear surgical masks whilst in the clinic.
",All front - line staff at the clinic are required to wear surgical masks whilst in the clinic . ,"All front-line staff at the clinic are not required to wear surgical masks whilst in the clinic.
",All front - line staff at the clinic are not required to wear surgical masks whilst in the clinic . ,positive,['required'],MUTATED,"0-0,1-1,2-2,3-3,4-4,5-5,6-6,7-7,8-8,9-10,10-11,11-12,12-13,13-14,14-15,15-16,16-17,17-18,18-19,19-20","所有在诊所内的前线医护人员须佩戴外科口罩。
",staff-4,cwmt,诊所的所有前线工作人员都必须在诊所内佩戴外科口罩。,诊所的所有前线工作人员在诊所期间均无需佩戴外科口罩。,诊 所 的 所 有 前 线 工 作 人 员 都 必 须 在 诊 所 内 佩 戴 外 科 口 罩 。,诊 所 的 所 有 前 线 工 作 人 员 在 诊 所 期 间 均 无 需 佩 戴 外 科 口 罩 。,"0-4 1-5 1-6 2-7 2-8 2-9 2-10 3-7 4-7 5-15 5-16 6-11 7-12 7-13 8-13 9-19 10-20 10-21 11-23 12-18 13-17 15-22
","0-4 1-5 1-6 2-7 2-8 2-9 2-10 3-7 4-6 5-12 5-13 6-11 7-10 8-17 8-18 9-15 10-20 11-21 11-22 12-24 13-14 15-23 16-19
",0,"[('工', 7)]",1,"[('线', 6)]",0,1,1,0
"In short, Arab countries are hemorrhaging social capital, which can significantly derail economic recovery and state-building.
","In short , Arab countries are hemorrhaging social capital , which can significantly derail economic recovery and state - building . ","In short, Arab countries are not hemorrhaging social capital, which can significantly derail economic recovery and state-building.
","In short , Arab countries are not hemorrhaging social capital , which can significantly derail economic recovery and state - building . ",positive,['hemorrhaging'],MUTATED,"0-0,1-1,2-2,3-3,4-4,5-5,6-7,7-8,8-9,9-10,10-11,11-12,12-13,13-14,14-15,15-16,16-17,17-18,18-19,19-20,20-21,21-22","总之，阿拉伯国家社会资本正在失血，这可以严重破坏经济复苏和国家建设。
",capital-8,nc-v15,简而言之，阿拉伯国家的社会资本正在流失，这会严重破坏经济复苏和国家建设。,简而言之，阿拉伯国家并没有流失社会资本，这会严重破坏经济复苏和国家建设。,简 而 言 之 ， 阿 拉 伯 国 家 的 社 会 资 本 正 在 流 失 ， 这 会 严 重 破 坏 经 济 复 苏 和 国 家 建 设 。,简 而 言 之 ， 阿 拉 伯 国 家 并 没 有 流 失 社 会 资 本 ， 这 会 严 重 破 坏 经 济 复 苏 和 国 家 建 设 。,"0-2 0-4 1-0 1-1 1-2 1-3 2-5 2-6 2-7 3-8 3-9 4-15 4-16 5-17 5-18 6-11 6-12 7-13 7-14 8-10 9-21 10-23 11-24 11-25 12-26 12-27 13-28 13-29 14-30 15-33 15-34 15-35
","0-2 0-4 1-0 1-1 1-2 1-3 2-5 2-6 2-7 3-8 3-9 4-10 5-10 5-11 5-12 6-13 6-14 7-15 7-16 8-17 8-18 9-17 10-21 11-23 12-24 12-25 13-26 13-27 14-28 14-29 15-30 16-33 16-34 16-35
",1,"[('的', 10)]",0,"[('资', 17)]",0,1,1,0
"The United Nations has cleared an area at an airport in the capital of Thailand for transporting aid to cyclone survivors in Burma.
",The United Nations has cleared an area at an airport in the capital of Thailand for transporting aid to cyclone survivors in Burma . ,"The United Nations has not cleared an area at an airport in the capital of Thailand for transporting aid to cyclone survivors in Burma.
",The United Nations has not cleared an area at an airport in the capital of Thailand for transporting aid to cyclone survivors in Burma . ,positive,['cleared'],MUTATED,"0-0,1-1,2-2,3-3,4-5,5-6,6-7,7-8,8-9,9-10,10-11,11-12,12-13,13-14,14-15,15-16,16-17,17-18,18-19,19-20,20-21,21-22,22-23,23-24,24-25","我对于那些有时会出现在指甲表面上的小白点非常的好奇。
",capital-12,cwmt,联合国已经清理了泰国首都机场的一块区域，用于向缅甸的飓风幸存者运送援助物资。,联合国尚未在泰国首都的一个机场清理一个区域，用于向缅甸的飓风幸存者运送援助物资。,联 合 国 已 经 清 理 了 泰 国 首 都 机 场 的 一 块 区 域 ， 用 于 向 缅 甸 的 飓 风 幸 存 者 运 送 援 助 物 资 。,联 合 国 尚 未 在 泰 国 首 都 的 一 个 机 场 清 理 一 个 区 域 ， 用 于 向 缅 甸 的 飓 风 幸 存 者 运 送 援 助 物 资 。,"0-2 1-0 2-0 2-1 3-3 3-4 4-5 4-6 4-7 6-16 6-17 6-18 8-15 9-12 9-13 12-10 12-11 13-21 14-8 14-9 15-20 16-31 16-32 17-33 17-34 18-32 19-26 19-27 20-28 20-29 20-30 21-36 22-23 22-24
","0-2 1-0 2-0 2-1 3-3 4-4 5-15 5-16 6-11 6-12 7-19 7-20 9-17 9-18 10-13 10-14 11-5 13-38 14-23 15-6 15-7 16-22 17-33 17-34 18-35 18-36 19-34 20-28 20-29 21-30 21-31 21-32 23-25 23-26
",3,"[('首', 10), ('都', 11)]",0,"[('资', 38)]",0,1,1,3
"A political philosophy or attitude emphasizing respect for traditional institutions, distrust of government activism, and opposition to sudden change in the established order.
","A political philosophy or attitude emphasizing respect for traditional institutions , distrust of government activism , and opposition to sudden change in the established order . ","A political philosophy or attitude does not emphasize respect for traditional institutions, distrust of government activism, and opposition to sudden change in the established order.
","A political philosophy or attitude does not emphasize respect for traditional institutions , distrust of government activism , and opposition to sudden change in the established order . ",positive,['emphasizing'],MUTATED,"0-0,1-1,2-2,3-3,4-4,5-7,6-8,7-9,8-10,9-11,10-12,11-13,12-14,13-15,14-16,15-17,16-18,17-19,18-20,19-21,20-22,21-23,22-24,23-25,24-26,25-27,26-28","然后你可以坐在家里等待快递小哥，和他们友好地交谈几句。
",change-20,cwmt,一种政治哲学或态度，强调对传统制度的尊重、对政府激进主义的不信任以及对既定秩序突然改变的反对。,一种政治哲学或态度并不强调对传统制度的尊重、对政府行动主义的不信任以及对既定秩序的突然变化的反对。,一 种 政 治 哲 学 或 态 度 ， 强 调 对 传 统 制 度 的 尊 重 、 对 政 府 激 进 主 义 的 不 信 任 以 及 对 既 定 秩 序 突 然 改 变 的 反 对 。,一 种 政 治 哲 学 或 态 度 并 不 强 调 对 传 统 制 度 的 尊 重 、 对 政 府 行 动 主 义 的 不 信 任 以 及 对 既 定 秩 序 的 突 然 变 化 的 反 对 。,"0-0 1-2 1-3 2-4 2-5 3-6 4-7 4-8 5-10 5-11 6-18 6-19 7-15 8-13 8-14 9-20 10-29 10-30 10-31 11-22 11-28 12-23 13-24 13-26 13-27 14-33 15-34 15-44 15-45 17-39 17-40 18-41 18-42 19-25 20-43 21-35 21-36 22-37 22-38
","0-0 1-2 1-3 2-4 2-5 3-6 4-7 4-8 5-9 6-9 6-10 7-11 7-12 8-19 8-20 9-19 10-14 10-15 11-21 12-31 12-32 13-18 14-24 15-27 15-28 16-34 17-35 17-46 17-47 19-41 19-42 20-43 20-44 21-44 22-44 23-36 23-37 24-38 24-39
",3,"[('的', 43)]",1,"[('化', 44)]",0,1,1,1
"In cases where there is a difference between the minimum age for girls and boys to marry, however, the minimum age for girls is always lower than that for boys.
","In cases where there is a difference between the minimum age for girls and boys to marry , however , the minimum age for girls is always lower than that for boys . ","In cases where there is a difference between the minimum age for girls and boys to marry, however, the minimum age for girls is not always lower than that for boys.
","In cases where there is a difference between the minimum age for girls and boys to marry , however , the minimum age for girls is not always lower than that for boys . ",positive,['is'],MUTATED,"0-0,1-1,2-2,3-3,4-4,5-5,6-6,7-7,8-8,9-9,10-10,11-11,12-12,13-13,14-14,15-15,16-16,17-17,18-18,19-19,20-20,21-21,22-22,23-23,24-24,25-25,26-27,27-28,28-29,29-30,30-31,31-32,32-33,33-34","然而在男孩和女孩结婚的最低年龄有差别的情况下，女孩的最低年龄总是低于男孩的最低年龄。
",case-1,UNv1,但是，如果女孩和男孩的最低结婚年龄存在差异，女孩的最低结婚年龄总是低于男孩的最低结婚年龄。,然而，在女孩和男孩的最低结婚年龄存在差异的情况下，女孩的最低结婚年龄并不总是低于男孩的最低结婚年龄。,但 是 ， 如 果 女 孩 和 男 孩 的 最 低 结 婚 年 龄 存 在 差 异 ， 女 孩 的 最 低 结 婚 年 龄 总 是 低 于 男 孩 的 最 低 结 婚 年 龄 。,然 而 ， 在 女 孩 和 男 孩 的 最 低 结 婚 年 龄 存 在 差 异 的 情 况 下 ， 女 孩 的 最 低 结 婚 年 龄 并 不 总 是 低 于 男 孩 的 最 低 结 婚 年 龄 。,"0-3 0-4 1-4 2-18 3-17 4-1 5-8 6-19 6-20 9-11 10-15 10-16 11-15 12-22 13-7 14-23 16-13 17-21 19-25 20-29 20-30 21-34 23-32 24-31 25-39 26-39 28-42 29-35 29-36
","0-3 1-21 1-22 3-16 5-7 6-18 6-19 9-10 10-14 10-15 11-14 12-25 13-6 14-26 16-12 17-0 19-28 20-32 20-33 21-32 23-37 24-34 24-35 25-36 26-44 27-44 29-47 30-40 30-41
",14,"[('果', 4)]",11,"[('情', 21), ('况', 22)]",0,1,1,11
"All that sizzle is a cultural artifact and a tie that binds us.
",All that sizzle is a cultural artifact and a tie that binds us . ,"All that sizzle is not a cultural artifact and a tie that binds us.
",All that sizzle is not a cultural artifact and a tie that binds us . ,positive,['is'],MUTATED,"0-0,1-1,2-2,3-3,4-5,5-6,6-7,7-8,8-9,9-10,10-11,11-12,12-13,13-14,14-15","这种嘶嘶声已经形成了一种文化，紧紧的绑在我们身上。
",tie-9,cwmt,所有那些嘶嘶作响的东西都是一种文化产物和一条将我们联系在一起的纽带。,所有的嘶嘶声都不是文化产物，也不是束缚我们的纽带。,所 有 那 些 嘶 嘶 作 响 的 东 西 都 是 一 种 文 化 产 物 和 一 条 将 我 们 联 系 在 一 起 的 纽 带 。,所 有 的 嘶 嘶 声 都 不 是 文 化 产 物 ， 也 不 是 束 缚 我 们 的 纽 带 。,"0-0 0-1 1-2 1-3 2-4 2-5 3-12 4-13 5-15 5-16 5-17 6-18 7-19 8-20 9-21 9-26 10-30 11-22 12-33
","0-0 0-1 1-2 2-3 2-4 2-5 3-8 4-7 5-8 6-9 6-10 6-11 7-12 8-14 9-16 10-23 11-21 12-17 12-18 13-19 13-20 13-24
",3,"[('条', 21), ('系', 26)]",5,"[('带', 23)]",0,1,1,3
"The Board recommends that the Administration review its high-level business case methodology with respect to information technology projects to ensure that sufficient information is provided to support decision-making processes.
",The Board recommends that the Administration review its high - level business case methodology with respect to information technology projects to ensure that sufficient information is provided to support decision - making processes . ,"The Board does not recommend that the Administration review its high-level business case methodology with respect to information technology projects to ensure that sufficient information is provided to support decision-making processes.
",The Board does not recommend that the Administration review its high - level business case methodology with respect to information technology projects to ensure that sufficient information is provided to support decision - making processes . ,positive,['recommends'],MUTATED,"0-0,1-1,2-4,3-5,4-6,5-7,6-8,7-9,8-10,9-11,10-12,11-13,12-14,13-15,14-16,15-17,16-18,17-19,18-20,19-21,20-22,21-23,22-24,23-25,24-26,25-27,26-28,27-29,28-30,29-31,30-32,31-33,32-34,33-35,34-36","审计委员会建议行政当局审查与信息技术项目有关的高级企划方法，以确保提供充足信息支持决策进程。
",case-12,UNv1,审计委员会建议行政当局审查其关于信息技术项目的高级业务论证方法，以确保提供足够的信息来支持决策进程。,审计委员会不建议行政当局审查其关于信息技术项目的高级业务论证方法，以确保提供足够的信息来支持决策进程。,审 计 委 员 会 建 议 行 政 当 局 审 查 其 关 于 信 息 技 术 项 目 的 高 级 业 务 论 证 方 法 ， 以 确 保 提 供 足 够 的 信 息 来 支 持 决 策 进 程 。,审 计 委 员 会 不 建 议 行 政 当 局 审 查 其 关 于 信 息 技 术 项 目 的 高 级 业 务 论 证 方 法 ， 以 确 保 提 供 足 够 的 信 息 来 支 持 决 策 进 程 。,"0-2 1-1 1-2 1-3 1-4 2-5 2-6 3-5 4-8 5-7 5-9 5-10 6-11 6-12 7-13 8-23 8-24 9-25 9-26 11-29 11-30 12-14 13-15 15-16 15-17 16-18 16-19 17-20 17-21 18-34 19-33 20-34 21-37 21-38 22-40 22-41 24-35 24-36 25-45 26-43 26-44 27-45 27-46 28-47 28-48 28-49
","0-2 1-1 1-2 1-3 1-4 2-2 3-5 4-6 4-7 5-6 6-9 7-8 7-10 7-11 8-12 8-13 9-14 10-24 10-25 11-26 11-27 13-30 13-31 14-23 15-16 17-17 17-18 18-19 18-20 19-21 19-22 20-35 21-34 21-35 22-34 23-33 23-38 23-39 24-41 24-42 26-36 26-37 27-46 28-44 28-45 29-46 29-47 30-48 30-49 30-50
",14,"[('关', 14)]",0,"[('的', 23)]",0,1,1,11
"The Administrative Tribunal dismissed the case on the grounds that the information given did not violate the law.
",The Administrative Tribunal dismissed the case on the grounds that the information given did not violate the law . ,"The Administrative Tribunal did not dismiss the case on the grounds that the information given did not violate the law.
",The Administrative Tribunal did not dismiss the case on the grounds that the information given did not violate the law . ,positive,['dismissed'],MUTATED,"0-0,1-1,2-2,3-5,4-6,5-7,6-8,7-9,8-10,9-11,10-12,11-13,12-14,13-15,14-16,15-17,16-18,17-19,18-20,19-21","行政法庭驳回了申诉，理由是有关资料不违反法律。
",case-5,UNv1,行政法庭以所提供的信息不违法为由驳回了此案。,行政法庭没有以所提供的信息不违法为由驳回此案。,行 政 法 庭 以 所 提 供 的 信 息 不 违 法 为 由 驳 回 了 此 案 。,行 政 法 庭 没 有 以 所 提 供 的 信 息 不 违 法 为 由 驳 回 此 案 。,"0-1 1-0 1-1 2-2 2-3 3-4 3-16 3-17 4-5 4-6 5-6 6-8 7-8 8-14 8-15 10-13 11-9 11-10 13-18 14-11 15-12 16-20 17-21
","0-1 1-0 1-1 2-2 2-3 3-4 3-5 4-4 5-18 5-19 6-7 7-20 7-21 8-8 9-10 10-16 10-17 12-15 13-11 13-12 16-13 17-14 18-21 19-22
",12,"[('提', 6)]",14,"[('此', 20), ('案', 21)]",0,1,1,14
"In the course of a week the driving times must not exceed 48 hours, or 56 hours respectively in case of an extension by collective agreement.
","In the course of a week the driving times must not exceed 48 hours , or 56 hours respectively in case of an extension by collective agreement . ","In the course of a week the driving times must exceed 48 hours, or 56 hours respectively in case of an extension by collective agreement.
","In the course of a week the driving times must exceed 48 hours , or 56 hours respectively in case of an extension by collective agreement . ",negative,['exceed'],MUTATED,"0-0,1-1,2-2,3-3,4-4,5-5,6-6,7-7,8-8,9-9,11-10,12-11,13-12,14-13,15-14,16-15,17-16,18-17,19-18,20-19,21-20,22-21,23-22,24-23,25-24,26-25,27-26,28-27","一周驾驶时间不得超过48小时，或在劳资协议有延长规定的情况下，一周驾驶时间不得超过56小时。
",case-20,UNv1,在一周内，驾驶时间不得超过 48 小时，如果通过集体协议延长，则分别不得超过 56 小时。,在一周内，驾驶时间必须超过 48 小时，或在集体协议延长的情况下分别超过 56 小时。,在 一 周 内 ， 驾 驶 时 间 不 得 超 过 48 小 时 ， 如 果 通 过 集 体 协 议 延 长 ， 则 分 别 不 得 超 过 56 小 时 。,在 一 周 内 ， 驾 驶 时 间 必 须 超 过 48 小 时 ， 或 在 集 体 协 议 延 长 的 情 况 下 分 别 超 过 56 小 时 。,"0-0 1-3 4-1 5-2 6-8 7-5 7-6 9-10 10-9 11-11 11-12 12-13 13-15 13-16 13-27 14-28 15-35 16-36 17-29 17-30 18-29 19-28 20-29 22-25 22-26 23-19 24-21 24-22 25-23 25-24
","0-0 1-3 4-1 5-2 6-8 7-5 7-6 9-9 9-10 10-11 10-12 11-13 12-15 12-16 13-17 14-33 15-34 16-29 16-30 17-27 18-26 18-27 19-25 21-23 21-24 22-32 23-19 23-20 24-21 24-22
",14,"[('分', 29)]",0,"[('的', 25)]",0,1,1,11
"Can you imagine the racket made By a line of empty trailer trucks rolling along coBBlestone streets
",Can you imagine the racket made By a line of empty trailer trucks rolling along coBBlestone streets ,"Can not you imagine the racket made By a line of empty trailer trucks rolling along coBBlestone streets
",Can not you imagine the racket made By a line of empty trailer trucks rolling along coBBlestone streets ,positive,['imagine'],MUTATED,"0-0,1-2,2-3,3-4,4-5,5-6,6-7,7-8,8-9,9-10,10-11,11-12,12-13,13-14,14-15,15-16,16-17,17-18","你能想象出一队空的拖车卡车在卵石路上行进所发出的噪音吗
",racket-4,um,你能想象一排空荡荡的拖车沿着 coBBlestone 街道行驶所制造的球拍吗,你能不能想象一排空荡荡的拖车在考布勒斯通街道上滚来滚去所制造的球拍,你 能 想 象 一 排 空 荡 荡 的 拖 车 沿 着 coBBlestone 街 道 行 驶 所 制 造 的 球 拍 吗,你 能 不 能 想 象 一 排 空 荡 荡 的 拖 车 在 考 布 勒 斯 通 街 道 上 滚 来 滚 去 所 制 造 的 球 拍,"0-1 1-0 2-2 2-3 4-24 7-4 8-5 9-9 10-6 10-7 10-8 11-10 12-11 14-12 14-13 15-20 16-15 16-16
","0-1 0-3 1-2 2-0 3-4 3-5 4-14 5-17 7-19 8-6 9-7 10-11 11-8 11-9 11-10 12-12 13-13 14-23 14-25 15-24 15-26 16-28 17-20 17-21 17-22
",1,"[('拍', 24)]",5,"[('勒', 17)]",0,0,0,0
"Therefore, in some cases, such staff remain at the P-2 level for a lengthy period of time.
","Therefore , in some cases , such staff remain at the P-2 level for a lengthy period of time . ","Therefore, in some cases, such staff does not remain at the P-2 level for a lengthy period of time.
","Therefore , in some cases , such staff does not remain at the P-2 level for a lengthy period of time . ",positive,['remain'],MUTATED,"0-0,1-1,2-2,3-3,4-4,5-5,6-6,7-7,8-10,9-11,10-12,11-13,12-14,13-15,14-16,15-17,16-18,17-19,18-20,19-21,20-22","因此，有些情况下这类工作人员要在P-2职等长时间停留。
",case-4,UNv1,因此，在某些情况下，这些工作人员会在很长一段时间内保持 P-2 级别。,因此，在某些情况下，此类工作人员不会长时间保持 P-2 级别。,因 此 ， 在 某 些 情 况 下 ， 这 些 工 作 人 员 会 在 很 长 一 段 时 间 内 保 持 P-2 级 别 。,因 此 ， 在 某 些 情 况 下 ， 此 类 工 作 人 员 不 会 长 时 间 保 持 P-2 级 别 。,"0-0 0-1 0-2 1-3 2-4 2-5 3-6 3-7 3-8 4-7 5-12 5-13 5-14 5-15 6-25 6-26 7-17 9-27 9-29 10-27 10-28 11-21 12-20 13-19 14-21 16-30
","0-0 0-1 0-2 1-3 2-4 2-5 3-6 3-7 3-8 4-11 5-12 5-13 5-14 5-15 6-17 7-16 8-21 8-22 11-23 11-25 12-23 12-24 15-18 16-20 18-26
",11,"[('况', 7)]",6,"[('类', 11)]",0,1,1,11
