ori.src,tok.ori.src,mut.src,tok.mut.src,mutkind,mutkind_word,tag,mut_align,ref,poly_word,corpus,ori.tgt,mut.tgt,tok.ori.tgt,tok.mut.tgt,ori.alignment,mut.alignment,ori.sc_id,ori.tgt_sense,mut.sc_id,mut.tgt_sense,unfair,ori.right,mut.right,sc_id
"A few colourful dragon - flies even carne to flit over the puddles in the tenement yard.
",A few colourful dragon - flies even carne to flit over the puddles in the tenement yard . ,"A few colourful dragon - flies even carned to flit over the puddles in the tenement yard.
",A few colourful dragon - flies even carned to flit over the puddles in the tenement yard . ,SimplePresent,['carne '],MUTATED,"0-0,1-1,2-2,3-3,4-4,5-5,6-6,7-7,8-8,9-9,10-10,11-11,12-12,13-13,14-14,15-15,16-16,17-17,18-18","连大杂院里的水坑上也来了几个各色的蜻蜓.
",fly-5,cwmt,"几条五颜六色的龙——甚至飞过唐楼院子的水坑。
","几只五颜六色的龙-苍蝇甚至小心翼翼地飞过唐楼院子的水坑。
",几 条 五 颜 六 色 的 龙 — — 甚 至 飞 过 唐 楼 院 子 的 水 坑 。,几 只 五 颜 六 色 的 龙 - 苍 蝇 甚 至 小 心 翼 翼 地 飞 过 唐 楼 院 子 的 水 坑 。,"0-0 1-0 2-2 2-3 2-4 2-5 3-1 3-7 4-8 5-12 6-10 6-11 7-9 8-11 9-12 10-13 11-6 12-19 12-20 14-18 15-15 16-16
","0-0 1-0 2-2 2-3 2-4 2-5 3-1 3-7 4-8 5-9 5-10 6-11 6-12 7-15 7-16 9-18 10-19 11-17 12-25 12-26 14-24 15-21 16-22
",2,"[('飞', 12)]",3,"[('苍', 9), ('蝇', 10)]",1,0,0,3
"But the crane's presence isn't welcomed here.
",But the crane 's presence is n't welcomed here . ,"But the crane's presence was n't welcomed here.
",But the crane 's presence was n't welcomed here . ,SimplePresent,['welcomed '],MUTATED,"0-0,1-1,2-2,3-3,4-4,5-5,6-6,7-7,8-8,9-9,10-10","但在这里 鹤的出现并不受欢迎
",crane-2,os18,"但鹤的存在在这里并不受欢迎。
","但起重机的存在在这里并不受欢迎。
",但 鹤 的 存 在 在 这 里 并 不 受 欢 迎 。,但 起 重 机 的 存 在 在 这 里 并 不 受 欢 迎 。,"0-0 1-2 2-1 3-3 3-4 3-5 4-8 4-9 5-10 5-11 5-12 6-13
","0-0 1-3 1-4 2-1 2-2 3-5 3-6 3-7 4-7 5-10 5-11 5-12 6-13 6-14 7-15
",2,"[('鹤', 1)]",0,"[('起', 1), ('重', 2)]",1,1,0,2
"You are very good jumper. / He 's got a lot of stamina. / Her wrist is strong .
",You are very good jumper . / He 's got a lot of stamina . / Her wrist is strong . ,"You are very good jumper. / He 'sed got a lot of stamina. / Her wrist is strong .
",You are very good jumper . / He 'sed got a lot of stamina . / Her wrist is strong . ,SimplePresent,['got '],MUTATED,"0-0,1-1,2-2,3-3,4-4,5-5,6-6,7-7,8-8,9-9,10-10,11-11,12-12,13-13,14-14,15-15,16-16,17-17,18-18,19-19,20-20,21-21","麦凯恩在对支持者演讲时称赞哈克比正进行英勇的战斗。
",jumper-4,cwmt,"你是非常好的跳线。/ 他有很多耐力。/ 她的手腕很强壮 。
","你是非常好的跳线运动员。/他有很强的耐力。/她的手腕很结实。
",你 是 非 常 好 的 跳 线 。 / 他 有 很 多 耐 力 。 / 她 的 手 腕 很 强 壮 。,你 是 非 常 好 的 跳 线 运 动 员 。 / 他 有 很 强 的 耐 力 。 / 她 的 手 腕 很 结 实 。,"0-0 1-1 2-2 2-3 3-4 4-6 4-7 5-9 6-10 8-11 9-11 10-12 10-13 11-17 12-14 12-15 12-16 13-17 14-18 14-19 15-20 15-21 16-22 17-23 17-24 18-25
","0-0 1-1 2-2 2-3 3-4 4-6 4-7 4-8 4-9 4-10 5-12 6-13 7-12 8-14 9-14 10-15 11-21 12-18 12-19 12-20 13-21 14-22 14-23 15-24 15-25 16-27 17-16 18-29
",2,"[('跳', 6), ('线', 7)]",3,"[('跳', 6), ('线', 7), ('运', 8), ('动', 9), ('员', 10)]",1,0,0,0
"He says there could be 50 more mines in the building.
",He says there could be 50 more mines in the building . ,"He said there could be 50 more mines in the building.
",He said there could be 50 more mines in the building . ,SimplePresent,['says '],MUTATED,"0-0,1-1,2-2,3-3,4-4,5-5,6-6,7-7,8-8,9-9,10-10,11-11,12-12","他说这里可能还有地雷
",mine-7,os18,"他说，大楼里可能还有50个矿井。
","他说，大楼里可能还有50个地雷。
",他 说 ， 大 楼 里 可 能 还 有 50 个 矿 井 。,他 说 ， 大 楼 里 可 能 还 有 50 个 地 雷 。,"0-0 1-1 2-5 3-6 3-7 4-6 5-10 6-8 7-12 7-13 8-12 9-11 10-3 10-4
","0-0 1-1 2-5 3-6 3-7 4-6 5-10 6-8 7-12 7-13 8-12 9-11 10-3 10-4
",4,"[('矿', 12), ('井', 13)]",2,"[('地', 12), ('雷', 13)]",1,0,1,2
"I have to put some letters in the box.
",I have to put some letters in the box . ,"I had to put some letters in the box.
",I had to put some letters in the box . ,SimplePresent,['have '],MUTATED,"0-0,1-1,2-2,3-3,4-4,5-5,6-6,7-7,8-8,9-9,10-10","能让一下吗？ 我得塞点儿信到邮箱里
",letter-5,os18,"我必须在盒子里放一些字母。
","我不得不在盒子里放一些信。
",我 必 须 在 盒 子 里 放 一 些 字 母 。,我 不 得 不 在 盒 子 里 放 一 些 信 。,"0-0 1-1 1-2 2-2 3-7 4-8 4-9 5-10 5-11 6-6 8-4 8-5
","0-0 0-1 0-3 1-2 2-2 3-8 4-9 4-10 5-11 6-7 8-5 8-6
",2,"[('字', 10), ('母', 11)]",0,"[('信', 11)]",1,0,1,0
"Collaboration in such cases showed the firm resolve of Switzerland to cooperate actively.
",Collaboration in such cases showed the firm resolve of Switzerland to cooperate actively . ,"Collaboration in such cases show the firm resolve of Switzerland to cooperate actively.
",Collaboration in such cases show the firm resolve of Switzerland to cooperate actively . ,SimplePast,['showed '],MUTATED,"0-0,1-1,2-2,3-3,4-4,5-5,6-6,7-7,8-8,9-9,10-10,11-11,12-12,13-13,14-14","在这类案件中的合作显示，瑞士决心进行积极合作。
",case-3,UNv1,"在这些案件中进行合作表明了瑞士积极合作的坚定决心。
","在这种情况下的合作表明了瑞士积极合作的坚定决心。
",在 这 些 案 件 中 进 行 合 作 表 明 了 瑞 士 积 极 合 作 的 坚 定 决 心 。,在 这 种 情 况 下 的 合 作 表 明 了 瑞 士 积 极 合 作 的 坚 定 决 心 。,"0-7 0-8 0-9 1-0 1-5 1-6 2-1 2-2 2-4 3-3 4-10 4-11 5-10 6-20 6-21 7-22 7-23 8-19 9-13 9-14 11-17 11-18 12-15 12-16
","0-8 1-0 2-1 2-2 3-3 3-4 3-5 4-9 4-10 5-9 6-19 6-20 7-21 7-22 8-6 9-12 9-13 11-16 11-17 12-14 12-15
",14,"[('案', 3)]",11,"[('情', 3), ('况', 4), ('下', 5)]",1,1,0,14
"The Ambassador argued that for the more recent cases, the Permanent Mission in Geneva was competent, not New York.
","The Ambassador argued that for the more recent cases , the Permanent Mission in Geneva was competent , not New York . ","The Ambassador argue that for the more recent cases, the Permanent Mission in Geneva was competent, not New York.
","The Ambassador argue that for the more recent cases , the Permanent Mission in Geneva was competent , not New York . ",SimplePast,['argued '],MUTATED,"0-0,1-1,2-2,3-3,4-4,5-5,6-6,7-7,8-8,9-9,10-10,11-11,12-12,13-13,14-14,15-15,16-16,17-17,18-18,19-19,20-20,21-21,22-22","大使表示，最近的几起案件，均不由驻日内瓦的常设代表团及驻纽约的代表团负责。
",case-8,UNv1,"大使争辩说，就最近的案件而言，常驻日内瓦代表团胜任，而不是纽约。
","大使争辩说，就最近的情况而言，常驻日内瓦代表团胜任，而不是纽约。
",大 使 争 辩 说 ， 就 最 近 的 案 件 而 言 ， 常 驻 日 内 瓦 代 表 团 胜 任 ， 而 不 是 纽 约 。,大 使 争 辩 说 ， 就 最 近 的 情 况 而 言 ， 常 驻 日 内 瓦 代 表 团 胜 任 ， 而 不 是 纽 约 。,"1-0 1-1 2-2 2-3 2-4 3-4 4-13 5-9 7-7 7-8 8-10 8-11 9-17 10-15 10-16 10-20 10-21 11-22 12-18 13-19 14-28 15-23 15-24 15-26 16-27 17-29 18-29 18-30 18-31
","1-0 1-1 2-2 2-3 2-4 3-4 4-13 5-9 6-12 7-7 7-8 8-10 8-11 9-17 10-15 10-16 10-20 10-21 11-22 12-18 13-19 14-28 15-23 15-24 15-26 16-27 17-29 18-29 18-30 18-31
",14,"[('案', 10), ('件', 11)]",11,"[('情', 10), ('况', 11)]",1,1,0,14
"The rest of the pack was spotted outside Herbert the mascot's cage.
",The rest of the pack was spotted outside Herbert the mascot 's cage . ,"The rest of the pack is spotted outside Herbert the mascot's cage.
",The rest of the pack is spotted outside Herbert the mascot 's cage . ,SimplePast,['spotted '],MUTATED,"0-0,1-1,2-2,3-3,4-4,5-5,6-6,7-7,8-8,9-9,10-10,11-11,12-12,13-13,14-14","他们在吉祥物Herbert的笼子外逗留 The rest of the pack was spotted outside Herbert the mascot's cage.
",pack-4,os18,"其余的包是在吉祥物的笼子赫伯特外面发现的。
","狼群的其余部分被发现在吉祥物赫伯特的笼子外面。
",其 余 的 包 是 在 吉 祥 物 的 笼 子 赫 伯 特 外 面 发 现 的 。,狼 群 的 其 余 部 分 被 发 现 在 吉 祥 物 赫 伯 特 的 笼 子 外 面 。,"0-1 1-0 1-1 2-1 2-2 3-5 4-3 5-4 6-17 6-18 7-15 7-16 8-12 8-13 8-14 10-10 11-10 11-11
","1-3 1-4 1-5 1-6 2-2 4-0 4-1 5-10 6-7 6-8 6-9 6-11 6-12 7-10 7-20 7-21 8-14 8-15 8-16 9-19 10-18 11-18 11-19
",1,"[('包', 3)]",5,"[('狼', 0), ('群', 1)]",1,0,0,5
"The subject introduces students to the nature and types of management information systems and their importance to business processes.
",The subject introduces students to the nature and types of management information systems and their importance to business processes . ,"The subject introduced students to the nature and types of management information systems and their importance to business processes.
",The subject introduced students to the nature and types of management information systems and their importance to business processes . ,SimplePresent,['introduces '],MUTATED,"0-0,1-1,2-2,3-3,4-4,5-5,6-6,7-7,8-8,9-9,10-10,11-11,12-12,13-13,14-14,15-15,16-16,17-17,18-18,19-19,20-20","不管那有多难，我们都要尽力完成。
",subject-1,cwmt,"该科目向学生介绍管理信息系统的性质和类型及其对业务流程的重要性。
","该主题向学生介绍了管理信息系统的性质和类型及其对业务流程的重要性。
",该 科 目 向 学 生 介 绍 管 理 信 息 系 统 的 性 质 和 类 型 及 其 对 业 务 流 程 的 重 要 性 。,该 主 题 向 学 生 介 绍 了 管 理 信 息 系 统 的 性 质 和 类 型 及 其 对 业 务 流 程 的 重 要 性 。,"0-0 0-2 1-1 2-6 2-7 3-4 3-5 4-3 6-15 6-16 7-17 8-18 8-19 9-14 10-8 10-9 11-10 11-11 12-12 12-13 13-20 14-21 15-22 15-28 15-29 16-29 17-23 17-24 18-25 18-26
","0-0 0-1 1-2 2-3 2-6 2-7 2-8 3-4 3-5 4-3 6-16 6-17 7-18 8-19 8-20 9-15 10-9 10-10 11-11 11-12 12-13 12-14 13-21 14-22 15-23 15-29 15-30 16-30 17-24 17-25 18-26 18-27
",5,"[('科', 1)]",0,"[('题', 2)]",1,1,0,5
"Prisoner who have power over other prisoner because he sell tobacco and run other racket In a prison
",Prisoner who have power over other prisoner because he sell tobacco and run other racket In a prison ,"Prisoner who have power over other prisoner because he sell tobacco and ran other racket In a prison
",Prisoner who have power over other prisoner because he sell tobacco and ran other racket In a prison ,SimplePresent,['run '],MUTATED,"0-0,1-1,2-2,3-3,4-4,5-5,6-6,7-7,8-8,9-9,10-10,11-11,12-12,13-13,14-14,15-15,16-16,17-17,18-18","能支配其他囚犯的人,原因是他出售烟草制品和从事其它诈骗勾当
",racket-14,um,"对其他囚犯有权力的囚犯，因为他在监狱里卖烟草和经营其他骗局
","对其他囚犯拥有权力的囚犯，因为他卖烟草和经营其他球拍 在监狱里
",对 其 他 囚 犯 有 权 力 的 囚 犯 ， 因 为 他 在 监 狱 里 卖 烟 草 和 经 营 其 他 骗 局,对 其 他 囚 犯 拥 有 权 力 的 囚 犯 ， 因 为 他 卖 烟 草 和 经 营 其 他 球 拍 在 监 狱 里,"0-3 0-4 1-4 2-5 3-6 3-7 4-6 5-0 5-1 6-9 7-12 7-13 8-14 9-19 10-20 10-21 11-22 12-24 13-25 14-27 14-28 15-11 17-16 17-17 17-18
","0-3 0-4 1-5 2-5 2-6 3-7 3-8 4-7 5-0 5-1 6-10 7-13 7-14 8-15 9-16 10-17 10-18 11-19 12-21 13-22 14-24 14-25 15-26 16-25 17-27 17-28 17-29
",5,"[('骗', 27), ('局', 28)]",1,"[('球', 24), ('拍', 25)]",1,1,0,5
"The sessile drop method and digital image analytical method were combined to determine the interfacial tension of system with larger interfacial tension.
",The sessile drop method and digital image analytical method were combined to determine the interfacial tension of system with larger interfacial tension . ,"The sessile drop method and digital image analytical method are combined to determine the interfacial tension of system with larger interfacial tension.
",The sessile drop method and digital image analytical method are combined to determine the interfacial tension of system with larger interfacial tension . ,SimplePast,['combined '],MUTATED,"0-0,1-1,2-2,3-3,4-4,5-5,6-6,7-7,8-8,9-9,10-10,11-11,12-12,13-13,14-14,15-15,16-16,17-17,18-18,19-19,20-20,21-21,22-22,23-23","助理行动局长(行动政策及发展)
",drop-2,cwmt,"将无柄压降法和数字图像分析法相结合，确定界面张力较大的系统的界面张力。
","将无柄滴法和数字图像分析法相结合，确定界面张力较大的体系的界面张力。
",将 无 柄 压 降 法 和 数 字 图 像 分 析 法 相 结 合 ， 确 定 界 面 张 力 较 大 的 系 统 的 界 面 张 力 。,将 无 柄 滴 法 和 数 字 图 像 分 析 法 相 结 合 ， 确 定 界 面 张 力 较 大 的 体 系 的 界 面 张 力 。,"0-0 1-1 1-2 2-4 3-5 4-6 5-7 5-8 6-9 6-10 7-11 7-12 8-13 9-15 10-14 10-16 11-19 12-18 13-20 14-20 14-21 14-23 15-22 16-26 16-29 17-27 17-28 18-27 19-24 19-25 20-30 20-31 20-33 21-32 21-34
","0-0 1-1 1-2 2-3 3-4 4-5 5-6 5-7 6-8 6-9 7-10 7-11 8-12 10-13 10-14 10-15 11-18 12-17 13-19 14-19 14-20 14-22 15-21 16-25 16-28 17-26 17-27 18-27 19-23 19-24 20-29 20-30 20-32 21-31 21-33
",5,"[('降', 4)]",0,"[('滴', 3)]",1,0,1,0
"Whoever has loved knows all the radiant meanings contained in those three letters of that wor She.
",Whoever has loved knows all the radiant meanings contained in those three letters of that wor She . ,"Whoever has loved knew all the radiant meanings contained in those three letters of that wor She.
",Whoever has loved knew all the radiant meanings contained in those three letters of that wor She . ,SimplePresent,['knows '],MUTATED,"0-0,1-1,2-2,3-3,4-4,5-5,6-6,7-7,8-8,9-9,10-10,11-11,12-12,13-13,14-14,15-15,16-16,17-17,18-18","凡是恋爱过的人都知道这个简单的“她”字所包含的种种光明灿烂的意义。
",letter-12,cwmt,"任何爱过的人都知道那三封信中所包含的所有光芒四射的含义。
","爱过的人都知道那三个字母所包含的所有光芒四射的含义。
",任 何 爱 过 的 人 都 知 道 那 三 封 信 中 所 包 含 的 所 有 光 芒 四 射 的 含 义 。,爱 过 的 人 都 知 道 那 三 个 字 母 所 包 含 的 所 有 光 芒 四 射 的 含 义 。,"0-0 0-1 1-19 2-2 2-3 3-7 3-8 4-6 6-20 6-21 6-22 6-23 7-13 8-15 10-9 11-10 12-11 12-12 13-24 14-24 15-25 16-25
","0-3 1-4 2-0 2-1 3-5 3-6 4-4 6-18 6-19 6-20 6-21 7-24 8-13 9-14 10-7 11-8 11-9 12-10 12-11 13-22 14-22 15-23 16-23
",0,"[('封', 11), ('信', 12)]",2,"[('字', 10), ('母', 11)]",1,0,1,2
"Though I suggest to depart I want to give our love another break in my deep heart.
",Though I suggest to depart I want to give our love another break in my deep heart . ,"Though I suggest to depart I wanted to give our love another break in my deep heart.
",Though I suggest to depart I wanted to give our love another break in my deep heart . ,SimplePresent,['want '],MUTATED,"0-0,1-1,2-2,3-3,4-4,5-5,6-6,7-7,8-8,9-9,10-10,11-11,12-12,13-13,14-14,15-15,16-16,17-17,18-18","必须为每个服务提供一个名称。
",break-12,cwmt,"虽然我建议离开，但我想让我们的爱在我内心深处再一次破碎。
","虽然我建议离开，但我想让我们的爱在我内心深处再休息一下。
",虽 然 我 建 议 离 开 ， 但 我 想 让 我 们 的 爱 在 我 内 心 深 处 再 一 次 破 碎 。,虽 然 我 建 议 离 开 ， 但 我 想 让 我 们 的 爱 在 我 内 心 深 处 再 休 息 一 下 。,"0-0 0-1 1-2 2-3 2-4 4-5 4-6 5-9 6-10 7-10 8-11 9-13 10-15 11-22 11-23 11-24 12-25 12-26 13-16 14-17 15-18 15-20 15-21 16-19
","0-0 0-1 1-2 2-3 2-4 4-5 4-6 5-9 6-10 7-10 8-11 9-13 10-15 11-22 11-25 12-23 12-24 12-26 13-16 14-17 15-18 15-20 15-21 16-19
",0,"[('破', 25), ('碎', 26)]",6,"[('休', 23), ('息', 24), ('下', 26)]",1,1,0,0
"The procedure for applications varies according to the subject you propose to study.
",The procedure for applications varies according to the subject you propose to study . ,"The procedure for applications varyed according to the subject you propose to study.
",The procedure for applications varyed according to the subject you propose to study . ,SimplePresent,['varies '],MUTATED,"0-0,1-1,2-2,3-3,4-4,5-5,6-6,7-7,8-8,9-9,10-10,11-11,12-12,13-13,14-14","选读的学科不同，申请的程序也有区别。
",subject-8,cwmt,"申请程序根据您打算学习的主题而有所不同。
","申请程序因您打算学习的科目而异。
",申 请 程 序 根 据 您 打 算 学 习 的 主 题 而 有 所 不 同 。,申 请 程 序 因 您 打 算 学 习 的 科 目 而 异 。,"1-2 1-3 2-0 3-0 3-1 4-2 5-4 5-5 6-10 7-11 7-12 8-13 9-6 10-7 10-8 12-9 12-10
","1-2 1-3 3-0 4-13 4-14 6-9 7-10 8-11 8-12 9-5 10-6 10-7 11-9 12-8 12-9
",0,"[('题', 13)]",5,"[('科', 11), ('目', 12)]",1,0,1,5
"Measures such as strict charge check, accurate gauging, regular inspection on equipment to avoid abnormal loss, training of gaugers and perfect loss compensation system are recommended.
","Measures such as strict charge check , accurate gauging , regular inspection on equipment to avoid abnormal loss , training of gaugers and perfect loss compensation system are recommended . ","Measures such as strict charge check, accurate gauging, regular inspection on equipment to avoid abnormal loss, training of gaugers and perfect loss compensation system wererecommended.
","Measures such as strict charge check , accurate gauging , regular inspection on equipment to avoid abnormal loss , training of gaugers and perfect loss compensation system were recommended . ",SimplePresent,['recommended'],MUTATED,"0-0,1-1,2-2,3-3,4-4,5-5,6-6,7-7,8-8,9-9,10-10,11-11,12-12,13-13,14-14,15-15,16-16,17-17,18-18,19-19,20-20,21-21,22-22,23-23,24-24,25-25,26-26,27-27,28-28,29-29,30-30","杜丽娘的魂魄回到人间，找到了柳梦梅寄宿之处。
",charge-4,cwmt,"建议采取严格的充电检查、精确测量、定期检查设备以避免异常损失、培训测量员和完善损失补偿体系等措施。
","建议采取严格的收费检查、准确计量、定期检查设备以避免异常损失、培训量具师和完善的损失补偿制度等措施。
",建 议 采 取 严 格 的 充 电 检 查 、 精 确 测 量 、 定 期 检 查 设 备 以 避 免 异 常 损 失 、 培 训 测 量 员 和 完 善 损 失 补 偿 体 系 等 措 施 。,建 议 采 取 严 格 的 收 费 检 查 、 准 确 计 量 、 定 期 检 查 设 备 以 避 免 异 常 损 失 、 培 训 量 具 师 和 完 善 的 损 失 补 偿 制 度 等 措 施 。,"0-2 0-3 1-45 3-4 3-5 4-7 4-8 5-9 6-12 6-13 7-11 7-15 7-16 8-17 8-18 9-19 9-20 10-20 11-21 11-22 12-22 13-23 13-24 13-25 14-26 14-27 15-28 16-31 16-32 17-6 18-38 19-36 20-37 21-39 21-40 22-41 22-42 23-43 23-44 25-48
","0-2 0-3 3-4 3-5 4-7 4-8 5-9 6-12 6-13 7-11 7-15 7-16 8-17 8-18 9-19 9-20 10-20 11-21 11-22 12-24 13-23 13-24 13-25 14-26 14-27 15-28 16-31 16-32 17-33 18-38 19-36 20-37 21-40 21-41 22-42 22-43 23-44 23-45 24-46 24-49
",11,"[('充', 7), ('电', 8)]",12,"[('收', 7), ('费', 8)]",1,1,0,11
"There were also significant discrepancies when the results of physical counts were compared with the balances shown in the Galileo database.
",There were also significant discrepancies when the results of physical counts were compared with the balances shown in the Galileo database . ,"There are also significant discrepancies when the results of physical counts were compared with the balances shown in the Galileo database.
",There are also significant discrepancies when the results of physical counts were compared with the balances shown in the Galileo database . ,SimplePast,['were '],MUTATED,"0-0,1-1,2-2,3-3,4-4,5-5,6-6,7-7,8-8,9-9,10-10,11-11,12-12,13-13,14-14,15-15,16-16,17-17,18-18,19-19,20-20,21-21,22-22","实际清点结果与伽利略数据库记录的余额相比也有重大差异。
",balance-15,UNv1,"当将实物计数的结果与伽利略数据库中显示的余额进行比较时，也存在重大差异。
","在将实物清点结果与伽利略数据库中显示的天平进行比较时，也存在重大差异。
",当 将 实 物 计 数 的 结 果 与 伽 利 略 数 据 库 中 显 示 的 余 额 进 行 比 较 时 ， 也 存 在 重 大 差 异 。,在 将 实 物 清 点 结 果 与 伽 利 略 数 据 库 中 显 示 的 天 平 进 行 比 较 时 ， 也 存 在 重 大 差 异 。,"2-28 3-31 3-32 4-33 4-34 5-0 6-1 7-7 7-8 8-6 9-2 9-3 10-4 11-26 12-24 12-25 13-9 14-23 15-20 15-21 16-17 16-18 17-30 18-30 19-10 19-11 19-12 20-13 20-14 20-15 20-16
","0-0 2-27 3-30 3-31 4-32 4-33 5-25 6-1 7-6 7-7 8-18 9-2 9-3 10-4 10-5 11-25 12-23 12-24 13-8 14-22 15-20 16-16 16-17 17-29 19-9 19-10 19-11 20-12 20-13 20-14 20-15
",2,"[('余', 20), ('额', 21)]",0,"[('平', 20)]",1,1,0,2
"Clay is used to make things like pots and tiles.
",Clay is used to make things like pots and tiles . ,"Clay was used to make things like pots and tiles.
",Clay was used to make things like pots and tiles . ,SimplePresent,['used '],MUTATED,"0-0,1-1,2-2,3-3,4-4,5-5,6-6,7-7,8-8,9-9,10-10,11-11","全世界惊闻巨龙的铿锵步伐。
",pot-7,cwmt,"粘土用于制作花盆和瓷砖等东西。
","粘土被用来制作锅和瓷砖之类的东西。
",粘 土 用 于 制 作 花 盆 和 瓷 砖 等 东 西 。,粘 土 被 用 来 制 作 锅 和 瓷 砖 之 类 的 东 西 。,"0-0 0-1 1-3 2-2 3-5 4-4 5-12 5-13 7-6 7-7 8-8 8-11 9-9 9-10
","0-0 0-1 1-2 2-3 3-4 3-6 4-5 5-14 5-15 6-12 7-7 8-8 8-11 9-9 9-10
",9,"[('花', 6), ('盆', 7)]",0,"[('锅', 7)]",1,1,0,9
"In the last case, the office was confronted with the challenge of attracting both national and international staff because of perceived security tensions and a difficult living environment.
","In the last case , the office was confronted with the challenge of attracting both national and international staff because of perceived security tensions and a difficult living environment . ","In the last case, the office is confronted with the challenge of attracting both national and international staff because of perceived security tensions and a difficult living environment.
","In the last case , the office is confronted with the challenge of attracting both national and international staff because of perceived security tensions and a difficult living environment . ",SimplePast,['confronted '],MUTATED,"0-0,1-1,2-2,3-3,4-4,5-5,6-6,7-7,8-8,9-9,10-10,11-11,12-12,13-13,14-14,15-15,16-16,17-17,18-18,19-19,20-20,21-21,22-22,23-23,24-24,25-25,26-26,27-27,28-28,29-29,30-30","第三个办事处在吸引本国和国际工作人员方面面临挑战，因为认为安全情况紧张，生活环境困难。
",case-3,UNv1,"在最后一起案件中，由于察觉到安全局势紧张和生活环境困难，该办事处面临着吸引本国和国际工作人员的挑战。
","在最后一种情况下，由于安全局势紧张和生活环境困难，该办事处面临着吸引本国和国际工作人员的挑战。
",在 最 后 一 起 案 件 中 ， 由 于 察 觉 到 安 全 局 势 紧 张 和 生 活 环 境 困 难 ， 该 办 事 处 面 临 着 吸 引 本 国 和 国 际 工 作 人 员 的 挑 战 。,在 最 后 一 种 情 况 下 ， 由 于 安 全 局 势 紧 张 和 生 活 环 境 困 难 ， 该 办 事 处 面 临 着 吸 引 本 国 和 国 际 工 作 人 员 的 挑 战 。,"0-0 1-1 2-1 2-2 3-5 3-6 3-8 4-7 5-29 7-32 7-33 7-34 8-4 10-47 10-48 11-10 12-35 12-36 14-37 14-38 15-20 16-41 17-42 17-43 17-44 17-45 18-9 19-46 20-11 21-14 21-15 22-16 22-17 22-18 22-19 23-39 24-3 25-25 25-26 26-21 26-22 27-23 27-24
","0-0 1-1 2-1 2-2 3-4 3-5 3-6 3-7 3-8 5-26 7-29 7-30 7-31 10-44 10-45 11-10 12-32 12-33 14-34 14-35 15-17 16-38 17-39 17-40 17-41 17-42 18-9 19-43 21-11 21-12 22-13 22-14 22-15 22-16 23-36 24-3 25-22 25-23 26-18 26-19 27-20 27-21
",14,"[('案', 5), ('件', 6), ('，', 8)]",11,"[('种', 4), ('情', 5), ('况', 6), ('下', 7), ('，', 8)]",1,0,1,11
"The provision governs cases in which the person in custody, temporarily transferred to the Court, is no longer required to be held in custody under the “preventive measure” enacted in the requested State.
","The provision governs cases in which the person in custody , temporarily transferred to the Court , is no longer required to be held in custody under the “ preventive measure ” enacted in the requested State . ","The provision governed cases in which the person in custody, temporarily transferred to the Court, is no longer required to be held in custody under the “preventive measure” enacted in the requested State.
","The provision governed cases in which the person in custody , temporarily transferred to the Court , is no longer required to be held in custody under the “ preventive measure ” enacted in the requested State . ",SimplePresent,['governs '],MUTATED,"0-0,1-1,2-2,3-3,4-4,5-5,6-6,7-7,8-8,9-9,10-10,11-11,12-12,13-13,14-14,15-15,16-16,17-17,18-18,19-19,20-20,21-21,22-22,23-23,24-24,25-25,26-26,27-27,28-28,29-29,30-30,31-31,32-32,33-33,34-34,35-35,36-36,37-37,38-38","该提案用以处理下列情况:临时移送法院的被羁押的人不再需要根据被请求国的""防范措施""继续受羁押。
",case-3,UNv1,"该条款适用于暂时移交给法院的被拘留者不再被要求根据被请求国颁布的“预防措施”被拘留的情况。
","该条款适用于暂时移交法院的被羁押人不再要求根据被请求国颁布的“预防措施”羁押的案件。
",该 条 款 适 用 于 暂 时 移 交 给 法 院 的 被 拘 留 者 不 再 被 要 求 根 据 被 请 求 国 颁 布 的 “ 预 防 措 施 ” 被 拘 留 的 情 况 。,该 条 款 适 用 于 暂 时 移 交 法 院 的 被 羁 押 人 不 再 要 求 根 据 被 请 求 国 颁 布 的 “ 预 防 措 施 ” 羁 押 的 案 件 。,"0-0 1-1 1-2 1-4 1-5 2-3 3-42 5-32 9-14 9-15 9-16 10-6 10-7 11-8 11-9 11-10 13-17 14-11 14-12 15-20 16-18 17-19 18-21 20-25 21-39 24-23 24-24 25-36 26-34 27-37 28-29 28-30 29-43 30-41 31-26 31-27 32-28 32-44
","0-0 1-1 1-2 1-4 1-5 2-3 3-39 5-30 7-16 9-15 10-6 10-7 11-8 11-9 13-11 14-10 14-11 16-17 17-18 18-19 19-19 20-23 21-37 23-36 24-21 24-22 26-32 27-35 28-27 28-28 31-24 31-25 32-26 32-41
",11,"[('情', 42)]",14,"[('案', 39)]",1,0,1,14
