ori.src,tok.ori.src,mut.src,tok.mut.src,mutkind,mutkind_word,tag,mut_align,ref,poly_word,corpus,ori.tgt,mut.tgt,tok.ori.tgt,tok.mut.tgt,ori.alignment,mut.alignment,ori.sc_id,ori.tgt_sense,mut.sc_id,mut.tgt_sense,unfair,ori.right,mut.right,sc_id
"The Committee also notes with concern that the State party was not able to provide information on cases where the provisions of the Convention had been invoked in courts.
",The Committee also notes with concern that the State party was not able to provide information on cases where the provisions of the Convention had been invoked in courts . ,"The Committee also noted with concern that the State party was not able to provide information on cases where the provisions of the Convention had been invoked in courts.
",The Committee also noted with concern that the State party was not able to provide information on cases where the provisions of the Convention had been invoked in courts . ,SimplePresent,['notes '],MUTATED,"0-0,1-1,2-2,3-3,4-4,5-5,6-6,7-7,8-8,9-9,10-10,11-11,12-12,13-13,14-14,15-15,16-16,17-17,18-18,19-19,20-20,21-21,22-22,23-23,24-24,25-25,26-26,27-27,28-28,29-29,30-30","委员会还关切地注意到，缔约国没有能够提供有关在法庭上援引《公约》条款的案例的信息。
",case-17,UNv1,委员会还关切地注意到，缔约国未能提供关于在法庭上援引《公约》条款的案例的资料。,委员会还关切地注意到，缔约国无法提供关于在法庭上援引《公约》条款的情况的资料。,委 员 会 还 关 切 地 注 意 到 ， 缔 约 国 未 能 提 供 关 于 在 法 庭 上 援 引 《 公 约 》 条 款 的 案 例 的 资 料 。,委 员 会 还 关 切 地 注 意 到 ， 缔 约 国 无 法 提 供 关 于 在 法 庭 上 援 引 《 公 约 》 条 款 的 情 况 的 资 料 。,"0-0 1-0 1-1 1-2 2-3 3-7 3-8 4-4 5-4 5-5 7-13 8-11 9-11 10-19 11-14 12-15 13-9 14-16 14-17 15-17 16-23 17-33 17-34 18-6 20-30 20-31 21-29 21-32 22-29 23-26 23-27 23-28 23-29 26-24 26-25 27-20 28-21
","0-0 1-0 1-1 1-2 2-3 3-7 3-8 3-9 3-10 4-4 5-4 5-5 7-13 8-11 9-11 10-19 12-14 14-16 14-17 15-17 16-23 17-33 17-34 18-6 20-30 20-31 21-29 21-32 22-29 23-26 23-27 23-28 23-29 26-24 26-25 27-20 28-15
",14,"[('案', 33), ('例', 34)]",11,"[('情', 33), ('况', 34)]",1,1,0,14
"The Committee therefore concluded in each case that the removal of the complainants to those countries would not breach article 3 of the Convention.
",The Committee therefore concluded in each case that the removal of the complainants to those countries would not breach article 3 of the Convention . ,"The Committee therefore conclude in each case that the removal of the complainants to those countries would not breach article 3 of the Convention.
",The Committee therefore conclude in each case that the removal of the complainants to those countries would not breach article 3 of the Convention . ,SimplePast,['concluded '],MUTATED,"0-0,1-1,2-2,3-3,4-4,5-5,6-6,7-7,8-8,9-9,10-10,11-11,12-12,13-13,14-14,15-15,16-16,17-17,18-18,19-19,20-20,21-21,22-22,23-23,24-24,25-25","委员会因此在上述案件中认为将申诉人遣回这些国家没有违反《公约》第3条。
",case-6,UNv1,因此，委员会在每个案件中都得出结论，将申诉人遣返这些国家不会违反《公约》第 3 条。,因此，委员会在每种情况下都得出结论，将申诉人遣返这些国家不会违反《公约》第 3 条。,因 此 ， 委 员 会 在 每 个 案 件 中 都 得 出 结 论 ， 将 申 诉 人 遣 返 这 些 国 家 不 会 违 反 《 公 约 》 第 3 条 。,因 此 ， 委 员 会 在 每 种 情 况 下 都 得 出 结 论 ， 将 申 诉 人 遣 返 这 些 国 家 不 会 违 反 《 公 约 》 第 3 条 。,"0-3 1-3 1-4 1-5 2-0 2-1 2-2 2-17 3-13 3-14 3-15 3-16 4-6 4-11 5-7 5-8 5-12 6-9 6-10 7-24 9-22 9-23 12-19 12-20 12-21 14-25 15-26 15-27 16-29 17-28 18-30 18-31 19-36 19-38 20-37 21-35 22-36 23-32 23-33 23-34 23-35
","0-3 1-3 1-4 1-5 2-0 2-1 2-2 2-17 3-13 3-14 3-15 3-16 4-6 5-7 5-12 6-9 6-10 6-11 7-8 9-22 9-23 12-19 12-20 12-21 14-25 15-26 15-27 16-29 17-28 18-30 18-31 19-36 19-38 20-37 21-35 22-36 23-32 23-33 23-34 23-35
",14,"[('案', 9), ('件', 10)]",11,"[('情', 9), ('况', 10), ('下', 11)]",1,1,0,14
"In both cases, there is unofficial information that the sentences have been commuted to life imprisonment.
","In both cases , there is unofficial information that the sentences have been commuted to life imprisonment . ","In both cases, there was unofficial information that the sentences have been commuted to life imprisonment.
","In both cases , there was unofficial information that the sentences have been commuted to life imprisonment . ",SimplePresent,['is '],MUTATED,"0-0,1-1,2-2,3-3,4-4,5-5,6-6,7-7,8-8,9-9,10-10,11-11,12-12,13-13,14-14,15-15,16-16,17-17,18-18","对于这两个案件，据非官方消息，已将死刑改判为终身监禁。
",case-2,UNv1,在这两种情况下，都有非官方信息表明这些刑期已被减为无期徒刑。,在这两起案件中，都有非官方消息称这些刑期已被减为无期徒刑。,在 这 两 种 情 况 下 ， 都 有 非 官 方 信 息 表 明 这 些 刑 期 已 被 减 为 无 期 徒 刑 。,在 这 两 起 案 件 中 ， 都 有 非 官 方 消 息 称 这 些 刑 期 已 被 减 为 无 期 徒 刑 。,"0-3 1-2 1-8 2-4 2-5 2-6 2-7 3-9 4-10 5-10 5-11 5-12 6-13 6-14 7-15 7-16 7-17 8-15 10-21 11-21 12-19 12-20 12-22 12-23 12-24 13-23 14-27 15-25
","0-0 1-2 2-3 2-4 2-5 3-9 4-10 5-10 5-11 5-12 6-13 6-14 7-15 7-16 10-20 11-20 12-18 12-19 12-21 12-22 12-23 13-22 14-26 15-24
",11,"[('情', 4), ('况', 5), ('下', 6), ('，', 7)]",14,"[('起', 3), ('案', 4), ('件', 5)]",1,0,1,14
"I slide downhill thwack into the tree that marks the boundary of the next plot.
",I slide downhill thwack into the tree that marks the boundary of the next plot . ,"I slid downhill thwack into the tree that marks the boundary of the next plot.
",I slid downhill thwack into the tree that marks the boundary of the next plot . ,SimplePresent,['slide '],MUTATED,"0-0,1-1,2-2,3-3,4-4,5-5,6-6,7-7,8-8,9-9,10-10,11-11,12-12,13-13,14-14,15-15,16-16","如果她拒绝我的话我会死的.
",plot-14,cwmt,我滑下山坡，滑入标记下一个情节边界的树中。,我滑下山坡，撞到了标记下一个地块边界的树上。,我 滑 下 山 坡 ， 滑 入 标 记 下 一 个 情 节 边 界 的 树 中 。,我 滑 下 山 坡 ， 撞 到 了 标 记 下 一 个 地 块 边 界 的 树 上 。,"0-0 1-1 2-3 3-4 4-7 5-7 6-18 7-9 8-8 9-16 10-15 10-16 11-17 11-19 12-16 13-10 13-11 13-12 14-13 14-14
","0-0 1-1 2-3 3-4 4-7 6-19 6-20 7-10 8-9 9-14 10-15 10-16 10-17 11-18 12-17 13-11 13-12 13-13 14-14 14-21
",6,"[('情', 13), ('节', 14)]",1,"[('地', 14), ('。', 21)]",1,0,1,1
"He really spoke of capital Ms and an albatross?
",He really spoke of capital Ms and an albatross ? ,"He really speak of capital Ms and an albatross?
",He really speak of capital Ms and an albatross ? ,SimplePast,['spoke '],MUTATED,"0-0,1-1,2-2,3-3,4-4,5-5,6-6,7-7,8-8,9-9,10-10","他真的提到M字和信天翁？
",capital-4,os18,他真的说的是资本小姐和信天翁？,他真的说大写的女士和信天翁？,他 真 的 说 的 是 资 本 小 姐 和 信 天 翁 ？,他 真 的 说 大 写 的 女 士 和 信 天 翁 ？,"0-0 1-1 2-3 3-2 3-4 4-6 4-7 5-8 5-9 6-10 7-5 8-11 8-12 8-13 8-14
","0-0 1-1 2-3 3-2 3-4 3-6 4-5 5-7 5-8 6-9 8-10 8-11 8-12 8-13
",0,"[('资', 6), ('本', 7)]",1,"[('写', 5)]",1,0,1,1
"Over 10,500 matches have been made through this project, thus enabling the death of these persons to be confirmed and their bodies to be located and returned to families.
","Over 10,500 matches have been made through this project , thus enabling the death of these persons to be confirmed and their bodies to be located and returned to families . ","Over 10,500 matches have been made through this project, thus enabling the death of these persons to be confirmed and their bodies to be located and return to families.
","Over 10,500 matches have been made through this project , thus enabling the death of these persons to be confirmed and their bodies to be located and return to families . ",SimplePast,['returned '],MUTATED,"0-0,1-1,2-2,3-3,4-4,5-5,6-6,7-7,8-8,9-9,10-10,11-11,12-12,13-13,14-14,15-15,16-16,17-17,18-18,19-19,20-20,21-21,22-22,23-23,24-24,25-25,26-26,27-27,28-28,29-29,30-30,31-31","已查出10 500多项匹配，从而确证这些人员死亡，找到尸体下落并将其归还家属。
",match-2,UNv1,"通过该项目已进行了 10,500 多场比赛，从而能够确认这些人的死亡，并找到他们的尸体并将其归还家人。","通过该项目进行了超过 10,500 次匹配，从而使这些人的死亡得到确认，他们的尸体得以定位并归还家人。","通 过 该 项 目 已 进 行 了 10,500 多 场 比 赛 ， 从 而 能 够 确 认 这 些 人 的 死 亡 ， 并 找 到 他 们 的 尸 体 并 将 其 归 还 家 人 。","通 过 该 项 目 进 行 了 超 过 10,500 次 匹 配 ， 从 而 使 这 些 人 的 死 亡 得 到 确 认 ， 他 们 的 尸 体 得 以 定 位 并 归 还 家 人 。","1-9 2-11 2-12 2-13 3-5 4-5 5-8 6-0 6-1 7-21 8-2 8-3 8-4 9-14 9-15 9-16 10-17 10-18 12-25 12-26 13-24 14-22 15-23 18-19 18-20 19-28 20-31 20-32 21-34 21-35 23-37 24-29 24-30 25-36 26-39 26-40 27-39 28-38 28-41
","0-8 1-10 2-12 2-13 3-24 4-9 5-7 6-0 6-1 7-18 8-2 8-3 8-4 9-14 9-15 9-16 10-17 11-17 12-22 12-23 13-21 14-19 15-20 18-26 18-27 20-29 20-30 21-32 21-33 22-34 23-36 24-37 25-38 26-39 26-40 27-39 28-41
",2,"[('场', 11), ('比', 12), ('赛', 13)]",4,"[('匹', 12), ('配', 13)]",1,0,1,0
"What troubling wave can arrive to vex A spirit like water in a timeless well?
",What troubling wave can arrive to vex A spirit like water in a timeless well ? ,"What troubling wave could arrive to vex A spirit like water in a timeless well?
",What troubling wave could arrive to vex A spirit like water in a timeless well ? ,SimplePresent,['arrive '],MUTATED,"0-0,1-1,2-2,3-3,4-4,5-5,6-6,7-7,8-8,9-9,10-10,11-11,12-12,13-13,14-14,15-15,16-16","波澜誓不起,妾心井中水.
",spirit-8,cwmt,什么样的波涛能袭来困扰一个永恒的井中如水的灵魂？,什么样的波涛会袭来困扰像永恒井中的水一样的精神？,什 么 样 的 波 涛 能 袭 来 困 扰 一 个 永 恒 的 井 中 如 水 的 灵 魂 ？,什 么 样 的 波 涛 会 袭 来 困 扰 像 永 恒 井 中 的 水 一 样 的 精 神 ？,"0-0 0-1 1-9 1-10 2-4 2-5 2-7 3-6 4-5 5-8 6-10 7-11 7-12 8-21 8-22 9-18 10-16 10-19 11-17 12-12 13-13 13-14 14-23
","0-0 0-1 1-9 1-10 2-4 2-5 2-7 3-6 4-5 5-8 7-18 8-21 8-22 9-11 10-14 10-17 11-15 13-12 13-13 14-23
",2,"[('灵', 21), ('魂', 22)]",3,"[('精', 21), ('神', 22)]",1,1,0,2
"Gaia speaks with the Seven Elders and the conclusion becomes the spirit of Olympus.
",Gaia speaks with the Seven Elders and the conclusion becomes the spirit of Olympus . ,"Gaia speaks with the Seven Elders and the conclusion became the spirit of Olympus.
",Gaia speaks with the Seven Elders and the conclusion became the spirit of Olympus . ,SimplePresent,['becomes '],MUTATED,"0-0,1-1,2-2,3-3,4-4,5-5,6-6,7-7,8-8,9-9,10-10,11-11,12-12,13-13,14-14,15-15","盖亚和老爷爷们对话的结论会成为奥林帕斯的意识
",spirit-11,um,盖亚与七长老交谈，结论成为奥林匹斯的精神。,盖亚与七长老交谈，结论成为奥林匹斯之灵。,盖 亚 与 七 长 老 交 谈 ， 结 论 成 为 奥 林 匹 斯 的 精 神 。,盖 亚 与 七 长 老 交 谈 ， 结 论 成 为 奥 林 匹 斯 之 灵 。,"0-0 0-1 1-1 2-2 3-6 4-3 5-4 5-5 6-8 7-11 8-9 8-10 9-11 9-12 11-18 11-19 12-17 13-13 13-14 13-15 13-16
","0-0 0-1 1-1 2-2 3-6 4-3 5-4 5-5 6-8 7-9 8-10 9-11 9-12 11-18 12-17 13-13 13-14 13-15 13-16
",3,"[('精', 18), ('神', 19)]",2,"[('灵', 18)]",1,1,0,3
"That woman brought a bunch of club girls to beat me up.
",That woman brought a bunch of club girls to beat me up . ,"That woman bring a bunch of club girls to beat me up.
",That woman bring a bunch of club girls to beat me up . ,SimplePast,['brought '],MUTATED,"0-0,1-1,2-2,3-3,4-4,5-5,6-6,7-7,8-8,9-9,10-10,11-11,12-12,13-13","有一次 那女人带一班舞女来打我
",club-6,os18,那个女人带了一群俱乐部的女孩来打我。,那个女人带着一群夜店女孩来打我。,那 个 女 人 带 了 一 群 俱 乐 部 的 女 孩 来 打 我 。,那 个 女 人 带 着 一 群 夜 店 女 孩 来 打 我 。,"0-0 1-2 1-3 2-4 2-5 3-6 4-7 5-7 5-11 6-8 6-9 6-10 7-13 8-15 9-15 10-16 11-17
","0-0 1-2 1-3 2-4 3-6 4-7 5-7 6-8 6-9 7-10 7-11 8-13 9-13 10-14 11-15
",2,"[('俱', 8), ('乐', 9), ('部', 10)]",0,"[('夜', 8), ('店', 9)]",1,0,1,0
"In the case in question the restrictions were provided for by law.
",In the case in question the restrictions were provided for by law . ,"In the case in question the restrictions are provided for by law.
",In the case in question the restrictions are provided for by law . ,SimplePast,['provided '],MUTATED,"0-0,1-1,2-2,3-3,4-4,5-5,6-6,7-7,8-8,9-9,10-10,11-11,12-12,13-13","本案所涉及的限制是依法规定的。
",case-2,UNv1,在本案中，这些限制是由法律规定的。,在有问题的情况下，法律规定了限制。,在 本 案 中 ， 这 些 限 制 是 由 法 律 规 定 的 。,在 有 问 题 的 情 况 下 ， 法 律 规 定 了 限 制 。,"0-0 1-2 2-2 3-3 4-2 5-8 6-7 7-6 8-13 8-14 9-13 10-10 11-11 11-12
","0-0 1-0 1-4 2-5 2-6 2-7 3-6 4-2 4-3 6-14 6-15 7-11 8-11 8-12 11-9 11-10
",14,"[('案', 2)]",11,"[('情', 5), ('况', 6), ('下', 7)]",1,1,0,14
"So the present passed on before him, while he himself spent that night in the camp
","So the present passed on before him , while he himself spent that night in the camp ","So the present pass on before him, while he himself spent that night in the camp
","So the present pass on before him , while he himself spent that night in the camp ",SimplePast,['passed '],MUTATED,"0-0,1-1,2-2,3-3,4-4,5-5,6-6,7-7,8-8,9-9,10-10,11-11,12-12,13-13,14-14,15-15,16-16,17-17","创32:21 於是礼物先过去了． 那夜雅各在队中住宿
",present-2,cwmt,于是礼物就在他面前过去了，而他自己却在营地里度过了那个晚上,所以眼前的事情就这样过去了，而他自己却在营地里度过了那个晚上,于 是 礼 物 就 在 他 面 前 过 去 了 ， 而 他 自 己 却 在 营 地 里 度 过 了 那 个 晚 上,所 以 眼 前 的 事 情 就 这 样 过 去 了 ， 而 他 自 己 却 在 营 地 里 度 过 了 那 个 晚 上,"0-4 2-2 2-3 3-9 3-10 3-11 4-0 5-8 6-12 7-13 8-14 9-15 9-16 10-22 10-24 11-25 11-26 12-27 13-21 14-28 15-19 15-20
","0-0 0-1 1-4 2-3 3-10 3-11 4-5 4-6 5-2 5-3 6-13 7-14 8-15 9-16 9-17 10-23 10-25 11-26 11-27 12-28 13-22 14-29 15-20 15-21
",0,"[('礼', 2), ('物', 3)]",2,"[('前', 3)]",1,1,0,0
"At such contacts the scale can slide up the asperity, so that the retched mechanism is not operative.
","At such contacts the scale can slide up the asperity , so that the retched mechanism is not operative . ","At such contacts the scale could slide up the asperity, so that the retched mechanism is not operative.
","At such contacts the scale could slide up the asperity , so that the retched mechanism is not operative . ",SimplePresent,['slide '],MUTATED,"0-0,1-1,2-2,3-3,4-4,5-5,6-6,7-7,8-8,9-9,10-10,11-11,12-12,13-13,14-14,15-15,16-16,17-17,18-18,19-19,20-20","在这种接触中，鳞片能滑过对方的粗糙表面，所以棘轮机理不起作用。
",scale-4,um,在这样的接触处，鳞片会在粗糙处向上滑动，从而使干呕的机构不起作用。,在这种接触处，刻度可能会向上滑动，从而使干呕的机制不起作用。,在 这 样 的 接 触 处 ， 鳞 片 会 在 粗 糙 处 向 上 滑 动 ， 从 而 使 干 呕 的 机 构 不 起 作 用 。,在 这 种 接 触 处 ， 刻 度 可 能 会 向 上 滑 动 ， 从 而 使 干 呕 的 机 制 不 起 作 用 。,"0-0 1-1 1-2 2-4 2-5 3-3 3-6 4-8 5-10 6-15 6-17 6-18 7-16 8-14 9-12 9-13 10-12 11-22 12-22 12-25 13-23 13-24 14-26 14-27 16-28 17-30 17-31 17-32
","0-0 1-1 1-2 2-3 2-4 3-5 4-8 5-9 5-10 5-11 6-12 6-14 6-15 7-13 8-13 11-19 12-19 12-22 12-23 13-20 13-21 14-24 16-25 17-27 17-28 17-29
",4,"[('鳞', 8)]",1,"[('度', 8)]",1,1,0,4
"He understood that the interpretation of such terms was for each Government to determine, as long as its interpretation was reasonable and in accordance with the Vienna Convention on the Law of Treaties.
","He understood that the interpretation of such terms was for each Government to determine , as long as its interpretation was reasonable and in accordance with the Vienna Convention on the Law of Treaties . ","He understand that the interpretation of such terms was for each Government to determine, as long as its interpretation was reasonable and in accordance with the Vienna Convention on the Law of Treaties.
","He understand that the interpretation of such terms was for each Government to determine , as long as its interpretation was reasonable and in accordance with the Vienna Convention on the Law of Treaties . ",SimplePast,['understood '],MUTATED,"0-0,1-1,2-2,3-3,4-4,5-5,6-6,7-7,8-8,9-9,10-10,11-11,12-12,13-13,14-14,15-15,16-16,17-17,18-18,19-19,20-20,21-21,22-22,23-23,24-24,25-25,26-26,27-27,28-28,29-29,30-30,31-31,32-32,33-33,34-34,35-35","他的理解是这类术语的解释由各国政府自行决定,只要其解释合理并以《维也纳条约法公约》为根据。
",term-7,UNv1,他的理解是，这些术语的解释由各国政府决定，只要其解释合理并符合《维也纳条约法公约》即可。,他理解，只要其解释合理并符合《维也纳条约法公约》，这些术语的解释由各国政府决定。,他 的 理 解 是 ， 这 些 术 语 的 解 释 由 各 国 政 府 决 定 ， 只 要 其 解 释 合 理 并 符 合 《 维 也 纳 条 约 法 公 约 》 即 可 。,他 理 解 ， 只 要 其 解 释 合 理 并 符 合 《 维 也 纳 条 约 法 公 约 》 ， 这 些 术 语 的 解 释 由 各 国 政 府 决 定 。,"0-0 1-3 2-7 3-2 4-11 4-12 6-6 7-8 7-9 8-4 10-14 11-15 11-16 11-17 12-22 13-19 14-21 15-21 16-21 17-23 18-24 18-25 20-26 20-27 21-28 22-30 23-29 24-29 25-31 26-32 26-33 26-34 27-31 27-40 28-40 29-38 30-40 31-40 32-39
","0-0 1-2 3-1 4-7 4-8 5-6 6-25 7-18 9-13 10-33 11-35 11-36 12-5 13-38 15-4 17-6 18-30 18-31 20-9 20-10 21-11 22-28 23-12 24-29 25-34 26-15 26-16 26-17 27-14 27-23 28-37 30-20 32-22
",0,"[('术', 8), ('语', 9)]",3,"[('条', 18)]",1,1,0,0
"Patrick came within one letter of winning this tournament once.
",Patrick came within one letter of winning this tournament once . ,"Patrick come within one letter of winning this tournament once.
",Patrick come within one letter of winning this tournament once . ,SimplePast,['came '],MUTATED,"0-0,1-1,2-2,3-3,4-4,5-5,6-6,7-7,8-8,9-9,10-10,11-11","Patrick曾经就差一个字母输了比赛
",letter-4,um,帕特里克（Patrick）在一次赢得本次锦标赛的信函中获胜。,帕特里克（Patrick）距离赢得本次锦标赛一次只有一个字母。,帕 特 里 克 （ Patrick ） 在 一 次 赢 得 本 次 锦 标 赛 的 信 函 中 获 胜 。,帕 特 里 克 （ Patrick ） 距 离 赢 得 本 次 锦 标 赛 一 次 只 有 一 个 字 母 。,"0-5 1-2 2-7 3-8 4-18 4-19 5-12 5-17 6-10 6-11 8-14 8-15 8-16 9-13 9-23
","0-5 1-2 2-7 3-16 3-18 3-19 3-20 3-21 4-22 4-23 5-8 5-11 6-9 6-10 8-13 8-14 8-15 9-12 9-24
",0,"[('信', 18), ('函', 19)]",2,"[('字', 22), ('母', 23)]",1,0,1,2
"Calling the offense by its legal name acknowledges this, thereby preempting a rhetorical battle to frame the attack as terror, tragedy, or conspiracy.
","Calling the offense by its legal name acknowledges this , thereby preempting a rhetorical battle to frame the attack as terror , tragedy , or conspiracy . ","Calling the offense by its legal name acknowledged this, thereby preempting a rhetorical battle to frame the attack as terror, tragedy, or conspiracy.
","Calling the offense by its legal name acknowledged this , thereby preempting a rhetorical battle to frame the attack as terror , tragedy , or conspiracy . ",SimplePresent,['acknowledges '],MUTATED,"0-0,1-1,2-2,3-3,4-4,5-5,6-6,7-7,8-8,9-9,10-10,11-11,12-12,13-13,14-14,15-15,16-16,17-17,18-18,19-19,20-20,21-21,22-22,23-23,24-24,25-25,26-26,27-27","用合法名称来形容此次事件承认了这一基本事实，并对恐怖、悲剧和阴谋论进行了有力的反驳。
",offense-2,nc-v15,用其法定名称来称呼该罪行承认了这一点，从而抢占了一场修辞战，将袭击定性为恐怖、悲剧或阴谋。,用它的法律名称来称呼这次进攻承认了这一点，从而抢占了一场修辞战，将袭击定性为恐怖、悲剧或阴谋。,用 其 法 定 名 称 来 称 呼 该 罪 行 承 认 了 这 一 点 ， 从 而 抢 占 了 一 场 修 辞 战 ， 将 袭 击 定 性 为 恐 怖 、 悲 剧 或 阴 谋 。,用 它 的 法 律 名 称 来 称 呼 这 次 进 攻 承 认 了 这 一 点 ， 从 而 抢 占 了 一 场 修 辞 战 ， 将 袭 击 定 性 为 恐 怖 、 悲 剧 或 阴 谋 。,"0-7 0-8 2-10 2-11 4-1 5-2 5-3 6-4 7-12 7-13 8-17 8-18 9-19 9-20 9-22 10-21 10-30 11-24 12-26 12-27 13-25 13-28 14-9 15-33 16-32 17-31 18-35 19-36 19-37 19-38 20-39 20-40 21-41 22-42 22-43 22-44
","0-8 0-9 2-13 4-1 5-3 5-4 6-5 7-14 7-15 8-19 8-20 9-21 9-22 9-24 10-23 10-32 11-26 12-28 12-29 13-27 13-30 15-35 16-34 17-33 18-37 19-38 19-39 19-40 20-41 20-42 21-43 22-44 22-45 22-46
",3,"[('罪', 10), ('行', 11)]",0,"[('攻', 13)]",1,1,0,3
"The importance of the potential for partnerships between lead firms and developing agencies was emphasized.
",The importance of the potential for partnerships between lead firms and developing agencies was emphasized . ,"The importance of the potential for partnerships between lead firms and developing agencies isemphasized.
",The importance of the potential for partnerships between lead firms and developing agencies is emphasized . ,SimplePast,['emphasized'],MUTATED,"0-0,1-1,2-2,3-3,4-4,5-5,6-6,7-7,8-8,9-9,10-10,11-11,12-12,13-13,14-14,15-15,16-16","会议强调了龙头企业与发展中机构之间应发挥伙伴关系的潜力。
",lead-8,UNv1,强调了牵头公司和发展中机构之间建立伙伴关系的潜力的重要性。,领导公司和发展中机构之间建立伙伴关系的潜力的重要性得到了强调。,强 调 了 牵 头 公 司 和 发 展 中 机 构 之 间 建 立 伙 伴 关 系 的 潜 力 的 重 要 性 。,领 导 公 司 和 发 展 中 机 构 之 间 建 立 伙 伴 关 系 的 潜 力 的 重 要 性 得 到 了 强 调 。,"0-1 1-25 2-21 4-22 4-23 5-14 6-15 6-16 6-17 6-18 6-19 6-20 7-13 7-14 8-3 8-4 9-5 9-6 10-7 11-8 11-9 11-10 12-11 12-12 13-24 14-0
","1-22 1-23 1-24 2-21 3-26 4-19 4-20 5-11 6-12 6-13 6-14 6-15 6-16 6-17 7-10 7-11 8-0 8-1 9-2 9-3 10-4 11-5 11-6 11-7 12-8 12-9 13-28 13-29 13-30
",12,"[('牵', 3), ('头', 4)]",13,"[('领', 0), ('导', 1)]",1,1,1,13
"There are also mines along the Lugue-Bungo River, in Moxico Province.
","There are also mines along the Lugue - Bungo River , in Moxico Province . ","There were also mines along the Lugue-Bungo River, in Moxico Province.
","There were also mines along the Lugue - Bungo River , in Moxico Province . ",SimplePresent,['are '],MUTATED,"0-0,1-1,2-2,3-3,4-4,5-5,6-6,7-7,8-8,9-9,10-10,11-11,12-12,13-13,14-14,15-15","此外在莫希科省伦圭本古河沿岸也有矿井。
",mine-3,UNv1,莫希科省的卢格-邦戈河沿岸也有矿山。,莫希科省的卢格-邦戈河沿岸也有地雷。,莫 希 科 省 的 卢 格 - 邦 戈 河 沿 岸 也 有 矿 山 。,莫 希 科 省 的 卢 格 - 邦 戈 河 沿 岸 也 有 地 雷 。,"0-7 2-13 3-15 4-11 5-10 6-8 6-9 6-11 7-12 9-16 10-3
","0-7 2-13 3-15 3-16 4-11 5-10 6-8 6-9 6-11 7-12 10-3
",4,"[('矿', 15)]",2,"[('地', 15), ('雷', 16)]",1,1,0,2
"There was a sheer drop just outside my window.
",There was a sheer drop just outside my window . ,"There is a sheer drop just outside my window.
",There is a sheer drop just outside my window . ,SimplePast,['was '],MUTATED,"0-0,1-1,2-2,3-3,4-4,5-5,6-6,7-7,8-8,9-9,10-10","陡坡就在我窗户外面。
",drop-4,cwmt,在我的窗外有一个纯粹的下降。,我的窗外有一滴水。,在 我 的 窗 外 有 一 个 纯 粹 的 下 降 。,我 的 窗 外 有 一 滴 水 。,"0-5 2-6 2-7 3-8 3-9 4-11 4-12 6-0 6-4 7-1 7-2 7-10 8-3
","0-4 2-5 4-6 4-7 5-5 6-3 7-0 7-1 8-2
",5,"[('下', 11), ('降', 12)]",0,"[('滴', 6), ('水', 7)]",1,0,0,1
"This genius of our race for material inventions seems now to be lost; and so our greatness has become but the history of bygone glories.
",This genius of our race for material inventions seems now to be lost ; and so our greatness has become but the history of bygone glories . ,"This genius of our race for material inventions seemed now to be lost; and so our greatness has become but the history of bygone glories.
",This genius of our race for material inventions seemed now to be lost ; and so our greatness has become but the history of bygone glories . ,SimplePresent,['seems '],MUTATED,"0-0,1-1,2-2,3-3,4-4,5-5,6-6,7-7,8-8,9-9,10-10,11-11,12-12,13-13,14-14,15-15,16-16,17-17,18-18,19-19,20-20,21-21,22-22,23-23,24-24,25-25,26-26,27-27","我们民族这种物质发明的天才现在似乎丧失了；因此我们的伟大仅公成为昔日荣誉的历史了。
",race-4,cwmt,我们这种物质发明竞赛的天才现在似乎已经消失了。因此，我们的伟大已经成为过去辉煌的历史。,我们这种物质发明的天才现在似乎已经消失了。因此，我们的伟大已经成为过去辉煌的历史。,我 们 这 种 物 质 发 明 竞 赛 的 天 才 现 在 似 乎 已 经 消 失 了 。 因 此 ， 我 们 的 伟 大 已 经 成 为 过 去 辉 煌 的 历 史 。,我 们 这 种 物 质 发 明 的 天 才 现 在 似 乎 已 经 消 失 了 。 因 此 ， 我 们 的 伟 大 已 经 成 为 过 去 辉 煌 的 历 史 。,"0-2 1-11 1-12 2-10 3-0 3-1 4-8 4-9 5-8 6-4 6-5 7-6 7-7 8-15 8-16 9-13 9-14 10-15 11-15 12-20 14-24 15-26 15-27 16-29 16-30 17-31 17-32 18-33 18-34 19-35 21-40 21-41 22-39 23-36 23-37 24-38
","0-2 1-9 1-10 2-8 3-0 3-1 4-3 5-21 6-4 6-5 7-6 7-7 8-13 8-14 9-11 9-12 12-18 13-23 14-22 15-24 15-25 16-27 16-28 17-29 17-30 18-31 18-32 19-33 21-38 21-39 22-37 23-34 23-35 24-36
",3,"[('竞', 8), ('赛', 9)]",0,"[('种', 3)]",1,0,0,0
