ori.src,tok.ori.src,mut.src,tok.mut.src,mutkind,mutkind_word,tag,mut_align,ref,poly_word,corpus,ori.tgt,mut.tgt,tok.ori.tgt,tok.mut.tgt,ori.alignment,mut.alignment,ori.sc_id,ori.tgt_sense,mut.sc_id,mut.tgt_sense,unfair,ori.right,mut.right,sc_id
"The independent expert recommends that prisons be supplied with sufficient stocks of medicines, drugs and food to guarantee prisoners their right of access to health care and food.
","The independent expert recommends that prisons be supplied with sufficient stocks of medicines , drugs and food to guarantee prisoners their right of access to health care and food . ","The independent expert does not recommend that prisons be supplied with sufficient stocks of medicines, drugs and food to guarantee prisoners their right of access to health care and food.
","The independent expert does not recommend that prisons be supplied with sufficient stocks of medicines , drugs and food to guarantee prisoners their right of access to health care and food . ",positive,['recommends'],MUTATED,"0-0,1-1,2-2,3-5,4-6,5-7,6-8,7-9,8-10,9-11,10-12,11-13,12-14,13-15,14-16,15-17,16-18,17-19,18-20,19-21,20-22,21-23,22-24,23-25,24-26,25-27,26-28,27-29,28-30,29-31,30-32","独立专家建议，向监狱提供足够的储备药物、药品和食品，以确保犯人获得医疗和食物的权利。
",stock-10,UNv1,"独立专家建议向监狱提供足够的药品、药品和食物，以保障囚犯获得保健和食物的权利。
","独立专家不建议向监狱提供足够的药品、药品和食物储备，以保障囚犯获得保健和食物的权利。
",独 立 专 家 建 议 向 监 狱 提 供 足 够 的 药 品 、 药 品 和 食 物 ， 以 保 障 囚 犯 获 得 保 健 和 食 物 的 权 利 。,独 立 专 家 不 建 议 向 监 狱 提 供 足 够 的 药 品 、 药 品 和 食 物 储 备 ， 以 保 障 囚 犯 获 得 保 健 和 食 物 的 权 利 。,"0-2 1-0 1-1 2-2 2-3 3-4 3-5 4-4 5-7 5-8 6-11 7-9 7-10 9-11 9-12 10-15 11-13 11-16 12-14 12-15 12-17 12-18 13-17 14-19 15-20 15-21 16-24 17-24 17-25 18-26 18-27 19-26 20-36 20-37 21-35 22-28 22-29 23-29 24-31 25-30 26-32 27-33
","0-2 1-0 1-1 2-2 2-3 3-5 4-4 5-5 5-6 6-5 7-8 7-9 8-12 9-10 9-11 11-12 11-13 12-23 12-24 13-14 13-17 14-15 14-16 14-18 14-19 15-18 16-20 17-21 17-22 19-27 19-28 20-29 20-30 21-29 22-39 22-40 23-38 24-31 24-32 25-32 26-34 27-33 28-35 29-36
",6,"[('品', 15)]",7,"[('储', 23), ('备', 24)]",1,1,1,7
"The determination of adverse effect to a significant extent to the excluded aquifer States would have to be made only on a case-by-case basis.
",The determination of adverse effect to a significant extent to the excluded aquifer States would have to be made only on a case - by - case basis . ,"The determination of adverse effect to a significant extent to the excluded aquifer States would not have to be made only on a case-by-case basis.
",The determination of adverse effect to a significant extent to the excluded aquifer States would not have to be made only on a case - by - case basis . ,positive,['have'],MUTATED,"0-0,1-1,2-2,3-3,4-4,5-5,6-6,7-7,8-8,9-9,10-10,11-11,12-12,13-13,14-14,15-16,16-17,17-18,18-19,19-20,20-21,21-22,22-23,23-24,24-25,25-26,26-27,27-28,28-29,29-30","是否对被排除在外的含水层国产生重大不利影响，只能在逐案处理的基础上予以确定。
",case-22,UNv1,"在很大程度上确定对被排除在外的含水层国的不利影响，必须逐案处理。
","在很大程度上确定对被排除在外的含水层国的不利影响不必只根据具体情况而定。
",在 很 大 程 度 上 确 定 对 被 排 除 在 外 的 含 水 层 国 的 不 利 影 响 ， 必 须 逐 案 处 理 。,在 很 大 程 度 上 确 定 对 被 排 除 在 外 的 含 水 层 国 的 不 利 影 响 不 必 只 根 据 具 体 情 况 而 定 。,"1-6 1-7 2-19 3-20 3-21 3-23 4-22 4-23 7-2 8-3 8-4 10-14 11-9 11-10 11-11 12-15 12-16 12-17 13-18 15-25 15-26 16-26 17-26 20-27 21-27 22-27 22-28 22-29 22-30 23-27 23-31
","1-6 1-7 2-14 3-21 3-23 4-22 4-23 7-2 8-3 8-4 11-9 11-10 11-11 12-15 12-16 12-17 13-18 15-24 16-25 17-25 18-25 19-27 20-26 21-28 22-29 23-29 23-30 23-31 23-32 24-28 24-35
",14,"[('逐', 27), ('案', 28), ('处', 29), ('理', 30)]",11,"[('具', 29), ('体', 30), ('情', 31), ('况', 32)]",1,1,0,14
"When minerals are extracted from land surface mines, grasses and trees must be removed, causing erosion of the bare earth.
","When minerals are extracted from land surface mines , grasses and trees must be removed , causing erosion of the bare earth . ","When minerals are extracted from land surface mines, grasses and trees must not be removed, causing erosion of the bare earth.
","When minerals are extracted from land surface mines , grasses and trees must not be removed , causing erosion of the bare earth . ",positive,['removed'],MUTATED,"0-0,1-1,2-2,3-3,4-4,5-5,6-6,7-7,8-8,9-9,10-10,11-11,12-12,13-14,14-15,15-16,16-17,17-18,18-19,19-20,20-21,21-22,22-23,23-24","从地表露天矿开采矿物时，必须割伐草木，从而导致植被破坏和土壤流失。
",mine-7,cwmt,"当从陆地地雷中提取矿物时，必须清除草和树木，导致裸露的地面受到侵蚀。
","当从地表矿中提取矿物时，不得清除草和树木，从而导致裸露的地面侵蚀。
",当 从 陆 地 地 雷 中 提 取 矿 物 时 ， 必 须 清 除 草 和 树 木 ， 导 致 裸 露 的 地 面 受 到 侵 蚀 。,当 从 地 表 矿 中 提 取 矿 物 时 ， 不 得 清 除 草 和 树 木 ， 从 而 导 致 裸 露 的 地 面 侵 蚀 。,"0-0 0-11 1-9 1-10 3-6 3-7 3-8 4-1 5-2 5-3 5-4 6-2 7-5 8-17 9-18 10-19 10-20 11-13 11-14 12-14 13-16 13-21 14-22 14-23 15-31 15-32 16-26 17-30 18-24 18-25 19-33
","0-0 1-4 3-5 3-6 3-7 4-1 5-2 6-3 7-8 8-16 9-17 10-18 10-19 11-13 12-12 14-15 15-23 15-24 16-30 16-31 17-27 18-28 19-25 19-26 20-32
",2,"[('雷', 5)]",4,"[('矿', 8)]",1,0,1,4
"Only a god of death note that has passed on their death note to a human is able to kill the owner of the death note .
",Only a god of death note that has passed on their death note to a human is able to kill the owner of the death note . ,"Only a god of death note that has passed on their death note to a human is not able to kill the owner of the death note .
",Only a god of death note that has passed on their death note to a human is not able to kill the owner of the death note . ,positive,['is'],MUTATED,"0-0,1-1,2-2,3-3,4-4,5-5,6-6,7-7,8-8,9-9,10-10,11-11,12-12,13-13,14-14,15-15,16-16,17-18,18-19,19-20,20-21,21-22,22-23,23-24,24-25,25-26,26-27,27-28","目的探讨以人为本的理念在医院管理中的应用。
",note-25,cwmt,"只有将死亡笔记传递给人类的死亡之神才能杀死死亡笔记的主人。
","只有将死亡音符传递给人类的死亡之神，才能杀死死亡音符的主人。
",只 有 将 死 亡 笔 记 传 递 给 人 类 的 死 亡 之 神 才 能 杀 死 死 亡 笔 记 的 主 人 。,只 有 将 死 亡 音 符 传 递 给 人 类 的 死 亡 之 神 ， 才 能 杀 死 死 亡 音 符 的 主 人 。,"0-0 0-1 1-1 2-16 3-4 4-3 4-4 5-5 5-6 6-6 7-7 8-8 10-12 11-13 11-14 12-8 13-9 15-10 15-11 16-17 17-18 18-17 19-19 20-26 21-26 22-25 23-26 24-20 24-21 24-22 25-23 25-24 26-28
","0-0 0-1 1-1 2-16 3-4 4-3 4-4 5-5 5-6 6-5 7-7 8-8 10-12 11-13 11-14 13-9 15-10 15-11 16-18 17-18 18-19 19-18 20-20 21-27 22-27 23-26 24-27 25-21 25-22 25-23 26-24 26-25 27-29
",6,"[('笔', 23), ('记', 24)]",1,"[('音', 24), ('符', 25)]",1,1,0,6
"The standard solution was stable and the useful term over sixmonths, if it was stored in refrigerator.
","The standard solution was stable and the useful term over sixmonths , if it was stored in refrigerator . ","The standard solution was not stable and the useful term over sixmonths, if it was stored in refrigerator.
","The standard solution was not stable and the useful term over sixmonths , if it was stored in refrigerator . ",positive,['was'],MUTATED,"0-0,1-1,2-2,3-3,4-5,5-6,6-7,7-8,8-9,9-10,10-11,11-12,12-13,13-14,14-15,15-16,16-17,17-18,18-19,19-20","若贮存于冰箱中，标准溶液稳定，使用期在6个月以上。
",term-8,um,"标准溶液是稳定的，如果将其储存在冰箱中，则有用期限为六个月。
","标准溶液不稳定，如果将其储存在冰箱中，则有用术语超过六个月。
",标 准 溶 液 是 稳 定 的 ， 如 果 将 其 储 存 在 冰 箱 中 ， 则 有 用 期 限 为 六 个 月 。,标 准 溶 液 不 稳 定 ， 如 果 将 其 储 存 在 冰 箱 中 ， 则 有 用 术 语 超 过 六 个 月 。,"0-0 1-0 1-1 2-2 2-3 3-4 4-5 4-6 5-8 6-7 7-21 7-22 8-23 8-24 10-20 11-9 11-10 13-25 14-13 14-14 15-15 15-18 16-17
","0-0 1-0 1-1 2-2 2-3 4-4 5-5 5-6 6-11 7-17 8-20 8-21 9-22 9-23 10-24 10-25 11-19 12-8 12-9 14-27 15-12 15-13 16-14 17-16
",1,"[('期', 23), ('限', 24)]",0,"[('术', 22), ('语', 23)]",1,1,0,1
"A case or two would fill the void in the cave that had been made by the last raiding party we had entertained
",A case or two would fill the void in the cave that had been made by the last raiding party we had entertained ,"A case or two would not fill the void in the cave that had been made by the last raiding party we had entertained
",A case or two would not fill the void in the cave that had been made by the last raiding party we had entertained ,positive,['fill'],MUTATED,"0-0,1-1,2-2,3-3,4-4,5-6,6-7,7-8,8-9,9-10,10-11,11-12,12-13,13-14,14-15,15-16,16-17,17-18,18-19,19-20,20-21,21-22,22-23,23-24","再有个一两箱，就可以重新填满酒窖中上次家中举行狂欢酒会后腾出的空位了
",case-1,cwmt,"一两个箱子可以填补洞穴中的空白，这是由我们招待的最后一个突袭派对造成的。
","一两个案例无法填补我们招待的最后一个突袭派对所制造的洞穴中的空白。
",一 两 个 箱 子 可 以 填 补 洞 穴 中 的 空 白 ， 这 是 由 我 们 招 待 的 最 后 一 个 突 袭 派 对 造 成 的 。,一 两 个 案 例 无 法 填 补 我 们 招 待 的 最 后 一 个 突 袭 派 对 所 制 造 的 洞 穴 中 的 空 白 。,"0-0 1-3 1-4 2-1 3-1 3-2 4-5 5-7 5-8 7-13 7-14 8-11 9-11 10-9 10-10 11-16 14-32 14-33 15-18 16-24 17-24 17-25 18-28 18-29 19-30 19-31 20-19 20-20 21-34 22-21 22-22
","0-0 1-3 1-4 2-1 3-1 3-2 4-6 6-7 6-8 8-5 9-28 11-26 11-27 12-17 14-16 15-23 15-24 16-22 17-23 18-14 18-15 19-18 19-19 20-20 20-21 21-9 23-11 23-12
",12,"[('箱', 3), ('子', 4)]",14,"[('案', 3), ('例', 4)]",1,1,0,12
"A cough releases an explosive charge of air that moves at speeds up to 60 mph.
",A cough releases an explosive charge of air that moves at speeds up to 60 mph . ,"A cough does not release an explosive charge of air that moves at speeds up to 60 mph.
",A cough does not release an explosive charge of air that moves at speeds up to 60 mph . ,positive,['releases'],MUTATED,"0-0,1-1,2-4,3-5,4-6,5-7,6-8,7-9,8-10,9-11,10-12,11-13,12-14,13-15,14-16,15-17,16-18,17-19","咳嗽释放的爆炸性空气的速度最高可达每小时60英里（96.56公里）。
",charge-5,cwmt,"咳嗽会释放出爆炸性的空气，其速度高达60英里/小时。
","咳嗽不会释放出以高达60英里/小时的速度移动的空气爆炸性电荷。
",咳 嗽 会 释 放 出 爆 炸 性 的 空 气 ， 其 速 度 高 达 60 英 里 / 小 时 。,咳 嗽 不 会 释 放 出 以 高 达 60 英 里 / 小 时 的 速 度 移 动 的 空 气 爆 炸 性 电 荷 。,"1-0 1-1 2-2 2-3 2-4 2-5 3-6 4-7 4-8 5-7 6-8 6-9 7-10 7-11 9-14 10-14 11-14 11-15 11-16 11-17 12-17 14-18 15-19 15-21 15-22 15-23 15-24
","1-0 1-1 2-2 2-3 3-2 4-4 4-5 4-6 6-24 6-25 6-26 7-27 7-28 8-21 9-22 9-23 10-16 11-19 11-20 12-12 13-17 13-18 16-10 17-11 17-13 17-14 17-15
",4,"[('炸', 7)]",11,"[('电', 27), ('荷', 28)]",1,1,0,4
"I am just a fly on the glass of window with a bight future but no way out.
",I am just a fly on the glass of window with a bight future but no way out . ,"I am not just a fly on the glass of window with a bight future but no way out.
",I am not just a fly on the glass of window with a bight future but no way out . ,positive,['am'],MUTATED,"0-0,1-1,2-3,3-4,4-5,5-6,6-7,7-8,8-9,9-10,10-11,11-12,12-13,13-14,14-15,15-16,16-17,17-18,18-19,19-20","还包括非扭结束技巧和一个金属钟帽。
",fly-4,cwmt,"我只是窗玻璃上的一只苍蝇，有前途，但没有出路。
","我不仅仅是一只飞在窗户玻璃上的苍蝇，有一个艰难的未来，但没有出路。
",我 只 是 窗 玻 璃 上 的 一 只 苍 蝇 ， 有 前 途 ， 但 没 有 出 路 。,我 不 仅 仅 是 一 只 飞 在 窗 户 玻 璃 上 的 苍 蝇 ， 有 一 个 艰 难 的 未 来 ， 但 没 有 出 路 。,"0-0 1-2 2-1 2-9 3-8 4-10 4-11 5-6 6-6 7-4 7-5 8-7 9-3 10-13 12-16 13-14 13-15 14-17 15-18 15-19 16-21 17-20 17-22
","0-0 1-0 2-1 3-2 3-3 3-6 4-5 5-7 6-8 6-13 7-13 8-11 8-12 9-14 10-9 10-10 11-19 12-20 13-26 14-24 14-25 15-27 16-28 16-29 17-31 18-30 18-32
",3,"[('苍', 10), ('蝇', 11)]",2,"[('飞', 7)]",1,1,0,3
"It is of reference value for the development of mine hunting gear.
",It is of reference value for the development of mine hunting gear . ,"It is not of reference value for the development of mine hunting gear.
",It is not of reference value for the development of mine hunting gear . ,positive,['is'],MUTATED,"0-0,1-1,2-3,3-4,4-5,5-6,6-7,7-8,8-9,9-10,10-11,11-12,12-13,13-14","这对猎雷具装备的发展具有一定的参考价值.
",mine-9,cwmt,"对矿山猎具的研制具有参考价值。
","对开发猎雷装备没有参考价值。
",对 矿 山 猎 具 的 研 制 具 有 参 考 价 值 。,对 开 发 猎 雷 装 备 没 有 参 考 价 值 。,"0-0 2-5 3-10 3-11 4-8 4-12 4-13 5-7 6-7 7-6 7-7 8-9 9-1 9-2 10-3 11-14
","2-7 2-8 4-9 4-10 5-11 5-12 6-0 8-1 8-2 10-4 11-3 12-5
",4,"[('矿', 1), ('山', 2)]",2,"[('雷', 4)]",1,0,1,2
"The length of the bars of the xylophone determines the different notes of the scale.
",The length of the bars of the xylophone determines the different notes of the scale . ,"The length of the bars of the xylophone does not determine the different notes of the scale.
",The length of the bars of the xylophone does not determine the different notes of the scale . ,positive,['determines'],MUTATED,"0-0,1-1,2-2,3-3,4-4,5-5,6-6,7-7,8-10,9-11,10-12,11-13,12-14,13-15,14-16,15-17,16-18","木琴琴键的长度决定音阶的不同音调.
",bar-4,cwmt,"木琴条形的长度决定了音阶的不同音符。
","木琴小节的长度并不能决定音阶的不同音符。
",木 琴 条 形 的 长 度 决 定 了 音 阶 的 不 同 音 符 。,木 琴 小 节 的 长 度 并 不 能 决 定 音 阶 的 不 同 音 符 。,"1-5 1-6 2-4 3-4 4-2 4-3 7-0 7-1 8-7 8-8 10-13 10-14 11-10 11-11 11-15 11-16 12-12 13-16 14-17
","1-5 1-6 2-4 3-4 4-2 4-3 7-0 7-1 8-7 9-7 9-8 10-10 10-11 12-16 13-12 13-13 13-17 13-18 14-14 15-18 16-19
",3,"[('条', 2), ('形', 3)]",12,"[('小', 2), ('节', 3)]",1,0,0,14
"The Government directs Higher Education Institutions to give priority to students with children when administering those funds to cover unexpected cases of financial hardship during the academic year.
",The Government directs Higher Education Institutions to give priority to students with children when administering those funds to cover unexpected cases of financial hardship during the academic year . ,"The Government does not direct Higher Education Institutions to give priority to students with children when administering those funds to cover unexpected cases of financial hardship during the academic year.
",The Government does not direct Higher Education Institutions to give priority to students with children when administering those funds to cover unexpected cases of financial hardship during the academic year . ,positive,['directs'],MUTATED,"0-0,1-1,2-4,3-5,4-6,5-7,6-8,7-9,8-10,9-11,10-12,11-13,12-14,13-15,14-16,15-17,16-18,17-19,18-20,19-21,20-22,21-23,22-24,23-25,24-26,25-27,26-28,27-29,28-30,29-31","政府指示高等教育机构在发放助学金时优先照顾有子女的学生，以供他们在校期间经济上意外拮据之时使用。
",case-20,UNv1,"政府指示高等教育机构在管理这些资金时优先考虑有子女的学生，以弥补学年期间意外的经济困难情况。
","政府没有指示高等教育机构在管理这些资金以支付学年期间意外的经济困难案件时优先考虑有子女的学生。
",政 府 指 示 高 等 教 育 机 构 在 管 理 这 些 资 金 时 优 先 考 虑 有 子 女 的 学 生 ， 以 弥 补 学 年 期 间 意 外 的 经 济 困 难 情 况 。,政 府 没 有 指 示 高 等 教 育 机 构 在 管 理 这 些 资 金 以 支 付 学 年 期 间 意 外 的 经 济 困 难 案 件 时 优 先 考 虑 有 子 女 的 学 生 。,"0-0 1-1 2-2 2-3 3-4 3-5 4-6 4-7 5-8 5-9 8-18 8-19 8-20 8-21 10-27 12-23 12-24 13-17 14-11 14-12 15-13 15-14 16-15 16-16 17-31 18-30 19-36 19-37 20-43 20-44 21-38 22-39 22-40 23-41 23-42 24-34 24-35 26-32 27-33 27-45
","0-0 1-1 2-3 3-2 4-4 4-5 5-6 5-7 6-8 6-9 7-10 7-11 10-36 10-37 10-38 10-39 11-19 12-45 14-41 15-35 16-13 16-14 17-15 17-16 18-17 18-18 20-20 20-21 21-26 21-27 22-33 22-34 23-28 23-34 24-29 24-30 25-31 25-32 26-24 26-25 27-43 28-44 29-46
",11,"[('情', 43), ('况', 44)]",14,"[('案', 33), ('件', 34)]",1,1,0,11
"He must take the spirit in on his own.
",He must take the spirit in on his own . ,"He must not take the spirit in on his own.
",He must not take the spirit in on his own . ,positive,['take'],MUTATED,"0-0,1-1,2-3,3-4,4-5,5-6,6-7,7-8,8-9,9-10,10-11","他得自己将圣灵引入体内。
",spirit-4,cwmt,"他必须自己把精神带进去。
","他绝不能独自接受圣灵。
",他 必 须 自 己 把 精 神 带 进 去 。,他 绝 不 能 独 自 接 受 圣 灵 。,"0-0 1-1 1-2 2-5 3-5 4-6 4-7 5-9 6-9 7-4 8-11
","0-0 1-1 1-3 2-2 3-6 3-7 4-6 5-8 5-9 6-7 7-6 8-9 9-10
",3,"[('精', 6), ('神', 7)]",2,"[('圣', 8), ('灵', 9)]",1,0,1,2
"I swore to Anne that these terms would be honored.
",I swore to Anne that these terms would be honored . ,"I did not swear to Anne that these terms would be honored.
",I did not swear to Anne that these terms would be honored . ,positive,['swore'],MUTATED,"0-0,1-3,2-4,3-5,4-6,5-7,6-8,7-9,8-10,9-11,10-12,11-13","我曾向安妮发誓 这些条件不会改变
",term-6,os18,"我向安妮发誓，这些条件将得到尊重。
","我没有向安妮发誓，这些术语会得到尊重。
",我 向 安 妮 发 誓 ， 这 些 条 件 将 得 到 尊 重 。,我 没 有 向 安 妮 发 誓 ， 这 些 术 语 会 得 到 尊 重 。,"0-0 1-1 1-4 1-5 2-1 3-2 3-3 4-7 5-8 6-9 6-10 7-11 8-11 9-14 9-15 9-16
","0-0 1-1 1-2 2-1 3-6 3-7 4-3 5-4 5-5 6-9 7-10 8-11 8-12 9-13 10-13 11-16 11-17 11-18
",3,"[('条', 9), ('件', 10)]",0,"[('术', 11), ('语', 12)]",1,1,0,3
"Jujube cooked on the dates with a very popular trick.
",Jujube cooked on the dates with a very popular trick . ,"Jujube did not cook on the dates with a very popular trick.
",Jujube did not cook on the dates with a very popular trick . ,positive,['cooked'],MUTATED,"0-0,1-3,2-4,3-5,4-6,5-7,6-8,7-9,8-10,9-11,10-12,11-13","枣树上挂满了熟透的枣子,十分招人喜爱.
",date-4,cwmt,"枣在枣上煮熟，有一种非常受欢迎的技巧。
","枣没有用非常受欢迎的技巧在日期上做饭。
",枣 在 枣 上 煮 熟 ， 有 一 种 非 常 受 欢 迎 的 技 巧 。,枣 没 有 用 非 常 受 欢 迎 的 技 巧 在 日 期 上 做 饭 。,"0-0 1-4 1-5 2-3 3-3 4-2 6-7 6-8 6-9 7-10 7-11 8-12 8-13 8-14 9-16 9-17 9-18
","0-0 1-1 1-2 2-1 3-16 3-17 4-15 5-9 6-13 6-14 7-12 8-11 9-4 9-5 10-6 10-7 10-8 11-10 11-11
",1,"[('枣', 2)]",10,"[('日', 13), ('期', 14)]",1,1,0,1
"The mold begins in New York City on a map with very concentrated food sources in the cities but few nutrients in the countryside.
",The mold begins in New York City on a map with very concentrated food sources in the cities but few nutrients in the countryside . ,"The mold does not begin in New York City on a map with very concentrated food sources in the cities but few nutrients in the countryside.
",The mold does not begin in New York City on a map with very concentrated food sources in the cities but few nutrients in the countryside . ,positive,['begins'],MUTATED,"0-0,1-1,2-4,3-5,4-6,5-7,6-8,7-9,8-10,9-11,10-12,11-13,12-14,13-15,14-16,15-17,16-18,17-19,18-20,19-21,20-22,21-23,22-24,23-25,24-26,25-27","子菜单上方和下方的空间量。
",mold-1,cwmt,"霉菌始于纽约市的地图，城市的食物来源非常集中，但农村的营养成分很少。
","这种模式并不是从纽约市开始的地图上开始的，城市的食物来源非常集中，但农村的食物来源很少。
",霉 菌 始 于 纽 约 市 的 地 图 ， 城 市 的 食 物 来 源 非 常 集 中 ， 但 农 村 的 营 养 成 分 很 少 。,这 种 模 式 并 不 是 从 纽 约 市 开 始 的 地 图 上 开 始 的 ， 城 市 的 食 物 来 源 非 常 集 中 ， 但 农 村 的 食 物 来 源 很 少 。,"1-0 1-1 2-2 2-3 3-3 4-4 5-4 5-5 9-8 9-9 10-13 11-18 11-19 12-20 12-21 13-14 13-15 14-16 14-17 17-11 17-12 18-23 19-32 20-27 20-28 20-29 20-30 21-30 22-30 23-24 23-25
","0-0 1-2 1-3 2-4 3-4 3-5 4-11 4-12 5-10 6-8 7-8 7-9 9-16 10-1 11-14 11-15 13-28 13-29 14-30 14-31 15-24 15-25 16-26 16-27 19-21 19-22 20-33 21-42 22-38 25-34 25-35
",5,"[('霉', 0), ('菌', 1)]",0,"[('模', 2), ('式', 3)]",1,0,1,0
"The chest had a large heavy lid with a large sharp iron lock.
",The chest had a large heavy lid with a large sharp iron lock . ,"The chest did not have a large heavy lid with a large sharp iron lock.
",The chest did not have a large heavy lid with a large sharp iron lock . ,positive,['had'],MUTATED,"0-0,1-1,2-4,3-5,4-6,5-7,6-8,7-9,8-10,9-11,10-12,11-13,12-14,13-15,14-16","这个箱子的盖子非常沉重，上面有一把锋利的大铁卡子。
",chest-1,cwmt,"胸前有一个大而沉重的盖子，上面有一个大而锋利的铁锁。
","箱子没有一个大而厚的盖子，上面有一个大而尖锐的铁锁。
",胸 前 有 一 个 大 而 沉 重 的 盖 子 ， 上 面 有 一 个 大 而 锋 利 的 铁 锁 。,箱 子 没 有 一 个 大 而 厚 的 盖 子 ， 上 面 有 一 个 大 而 尖 锐 的 铁 锁 。,"0-9 1-0 1-1 2-2 3-3 3-4 3-6 4-5 5-7 5-8 6-10 6-11 7-16 8-17 8-19 9-18 10-20 10-21 11-23 12-24 12-25
","0-1 1-0 2-2 3-2 4-3 5-4 5-5 6-6 7-8 8-10 8-11 9-16 10-17 11-18 12-20 12-21 13-23 14-24 14-25
",1,"[('胸', 0), ('前', 1)]",0,"[('箱', 0)]",1,0,1,0
"Data indicated that the stock of short - term decline in the proportion of body position clear.
",Data indicated that the stock of short - term decline in the proportion of body position clear . ,"Data did not indicate that the stock of short - term decline in the proportion of body position clear.
",Data did not indicate that the stock of short - term decline in the proportion of body position clear . ,positive,['indicated'],MUTATED,"0-0,1-3,2-4,3-5,4-6,5-7,6-8,7-9,8-10,9-11,10-12,11-13,12-14,13-15,14-16,15-17,16-18,17-19,18-20","数据显示,这些个股的机构持仓比例 短期 下降明显.
",stock-4,cwmt,"数据表明，股票短期下降对身体地位的比例清晰可见。
","数据并未表明，存量短期下降对身体地位的比例明显。
",数 据 表 明 ， 股 票 短 期 下 降 对 身 体 地 位 的 比 例 清 晰 可 见 。,数 据 并 未 表 明 ， 存 量 短 期 下 降 对 身 体 地 位 的 比 例 明 显 。,"0-0 0-1 1-2 1-4 2-3 3-2 4-5 4-6 5-8 6-7 7-11 8-8 9-9 9-10 11-16 12-17 12-18 13-16 14-12 14-13 15-14 15-15 16-19 16-20
","0-0 0-1 1-2 2-2 3-3 3-4 3-5 4-5 5-4 6-7 6-8 7-8 8-9 9-13 10-10 11-11 11-12 14-19 14-20 15-18 16-14 16-15 17-16 17-17 18-22 18-23
",2,"[('股', 5), ('票', 6)]",7,"[('存', 7), ('量', 8)]",1,1,0,2
"runs it through these stone beds -- this is going to be mint in there --
",runs it through these stone beds -- this is going to be mint in there -- ,"runs it through these stone beds -- this is not going to be mint in there --
",runs it through these stone beds -- this is not going to be mint in there -- ,positive,['going'],MUTATED,"0-0,1-1,2-2,3-3,4-4,5-5,6-6,7-7,8-8,9-10,10-11,11-12,12-13,13-14,14-15,15-16,16-17","流过这一层石头来过滤，这里应该有种些薄荷才对，
",mint-12,um,"穿过这些石床 -- 这个将被造币厂 --
","穿过这些石床 -- 这不会是薄荷在里面 --
",穿 过 这 些 石 床 -- 这 个 将 被 造 币 厂 --,穿 过 这 些 石 床 -- 这 不 会 是 薄 荷 在 里 面 --,"0-0 1-1 2-0 3-3 4-4 5-5 6-6 7-7 7-8 8-7 9-9 10-9 11-9 11-10 12-11 12-12 12-13 13-12 15-14
","0-0 1-1 2-0 3-3 4-4 5-5 6-6 7-7 8-10 9-8 10-9 13-11 13-12 14-13 14-14 15-15 16-16
",2,"[('造', 11), ('币', 12), ('厂', 13)]",1,"[('薄', 11), ('荷', 12)]",1,0,1,1
"I kinda have a hot date set with Brandi, from the make-up counter.
","I kinda have a hot date set with Brandi , from the make - up counter . ","I kinda does not have a hot date set with Brandi, from the make-up counter.
","I kinda does not have a hot date set with Brandi , from the make - up counter . ",positive,['have'],MUTATED,"0-0,1-1,2-4,3-5,4-6,5-7,6-8,7-9,8-10,9-11,10-12,11-13,12-14,13-15,14-16,15-17,16-18,17-19","我要跟卖化妆品的布兰蒂 来一次火辣约会
",date-5,um,"我有点和布兰迪一起在化妆柜台设置了一个热门的日期。
","我有点没有与布兰迪的热约会，从化妆柜台。
",我 有 点 和 布 兰 迪 一 起 在 化 妆 柜 台 设 置 了 一 个 热 门 的 日 期 。,我 有 点 没 有 与 布 兰 迪 的 热 约 会 ， 从 化 妆 柜 台 。,"0-0 1-2 2-1 3-7 3-17 3-18 4-19 4-20 5-22 5-23 6-14 6-15 7-8 9-5 10-9 11-10 11-11 12-12 12-13
","0-0 1-2 2-3 3-3 4-4 5-4 6-10 7-11 7-12 8-6 9-5 11-14 12-17 13-15 13-16 14-17 14-18 14-19
",10,"[('日', 22), ('期', 23)]",0,"[('约', 11), ('会', 12)]",1,0,1,0
"According to data for 2010, a total of 1,348 cases of sexual violence were recorded.
","According to data for 2010 , a total of 1,348 cases of sexual violence were recorded . ","According to data for 2010, a total of 1,348 cases of sexual violence were not recorded.
","According to data for 2010 , a total of 1,348 cases of sexual violence were not recorded . ",positive,['recorded'],MUTATED,"0-0,1-1,2-2,3-3,4-4,5-5,6-6,7-7,8-8,9-9,10-10,11-11,12-12,13-13,14-14,15-16,16-17,17-18","根据2010年数据，共登记了1,348起性暴力案件。
",case-10,UNv1,"根据2010年的数据，共记录了1，348起性暴力案件。
","根据2010年的数据，共有1，348起性暴力案件没有记录在案。
",根 据 2010 年 的 数 据 ， 共 记 录 了 1 ， 348 起 性 暴 力 案 件 。,根 据 2010 年 的 数 据 ， 共 有 1 ， 348 起 性 暴 力 案 件 没 有 记 录 在 案 。,"0-0 0-1 1-1 2-1 3-3 4-2 4-7 5-8 6-8 7-8 8-14 9-14 9-15 10-16 11-16 12-17 12-18 13-20 14-9 14-10
","0-0 0-1 1-1 2-5 3-3 4-2 5-9 6-8 7-4 8-12 9-13 9-17 9-18 10-18 11-14 12-15 12-16 13-23 14-19 14-20 15-21 15-22
",11,"[('性', 16)]",14,"[('件', 18)]",0,1,1,14
